8 data sets,,,,,,,,
0 seconds be,tween data,,,,,,,
0        100,100,100,100,100,100,100,100,
TIME,WIND_SPEED,WIND_DIR,AIR_TEMP,REL_HUM,SOLAR_RAD,LW_RAD_IN,ATM_PRESS,PRECIP
2016001,8.154,138.298,-9.009,0.847,0,198.419,986.986,0
2016002,9.174,128.282,-5.657,0.879,0,229.477,985.307,0
2016003,5.108,133.559,-10.912,0.907,0,200.059,997.709,0
2016004,7.98,5.569,-9.291,0.867,0,214.958,990.839,0
2016005,6.393,122.843,-13.162,0.855,0,187.649,985.773,0
2016006,3.932,155.768,-15.281,0.853,0,178.27,994.877,0
2016007,4.895,239.256,-13.87,0.792,0,252.458,995.058,0.00024
2016008,7.13,172.399,-21.491,0.695,0,207.293,997.172,0.00001
2016009,7.134,147.916,-23.404,0.696,0,196.732,999.6,0
2016010,3.996,123.265,-23.918,0.78,0,171.701,992.161,0
2016011,4.209,145.485,-22.427,0.718,0,216.216,985.562,0
2016012,5.821,105.899,-23.067,0.764,0,166.494,988.843,0
2016013,2.44,123.194,-24.124,0.773,0,151.547,983.538,0
2016014,3.9,115.977,-24.826,0.768,0,155.627,977.915,0
2016015,6.835,185.099,-22.818,0.716,0,160.178,989.602,0
2016016,8.501,150.754,-22.633,0.686,0,210.67,993.131,0
2016017,5.105,130.885,-21.495,0.749,0,210.297,995.495,0.00001
2016018,2.33,115.243,-25.206,0.747,0,150.207,999.991,0
2016019,7.628,340.641,-22.273,0.777,0,166.611,997.559,0
2016020,3.442,150.028,-13.106,0.828,0,253.607,989.744,0.00009
2016021,2.904,148.329,-15.847,0.828,0,219.887,1002.652,0.00004
2016022,9.633,0.094,-14.701,0.823,0,230.323,995.886,0
2016023,6.949,225.99,-6.21,0.922,0,283.162,977.814,0.00002
2016024,2.938,279.707,-10.667,0.84,0,256.53,988.811,0.00001
2016025,4.058,109.003,-8.811,0.884,0,252.384,984.856,0
2016026,0.535,357.603,-19.387,0.896,0,171.35,991.735,0
2016027,1.228,250.511,-5.067,0.946,0,288.763,970.106,0.00006
2016028,2.635,232.683,-21.186,0.768,0,169.024,990.147,0
2016029,9.755,350.242,-7.201,0.882,0,285.69,964.609,0.00012
2016030,8.967,142.716,-5.906,0.844,0,279.64,961.782,0.00002
2016031,3.769,196.202,-16.749,0.799,0,179.952,978.704,0
2016032,4.074,194.71,-15.191,0.777,0,225.892,989.012,0.00002
2016033,3.076,76.736,-17.199,0.811,0,200.109,996.376,0.00001
2016034,5.166,309.216,-12.945,0.841,0,257.612,989.409,0.00007
2016035,3.902,128.03,-21.389,0.788,0,155.608,991.404,0
2016036,2.685,48.616,-20.348,0.873,0,170.755,995.216,0
