8 data sets,,,,,,,,
0 seconds be,tween data,,,,,,,
0        102,102,102,102,102,102,102,102,
TIME,WIND_SPEED,WIND_DIR,AIR_TEMP,REL_HUM,SOLAR_RAD,LW_RAD_IN,ATM_PRESS,PRECIP
2017001,4.719,122.814,-16.616,0.766,0,162.214,986.684,0.00003
2017002,5.652,206.813,-13.782,0.808,0,222.773,1000.851,0
2017003,10.179,174.971,-20.005,0.751,0,219.878,998.973,0.00001
2017004,4.423,135.814,-22.303,0.721,0,192.969,995.848,0
2017005,6.646,135.43,-21.335,0.741,0,213.004,992.767,0.00001
2017006,5.786,117.991,-16.752,0.804,0,231.382,990.671,0.00001
2017007,5.189,109.645,-20.253,0.76,0,154.114,1004.742,0
2017008,8.99,9.909,-19.343,0.737,0,217.092,998.668,0
2017009,1.57,167.326,-24.916,0.778,0,154.799,995.312,0
2017010,4.195,149.304,-14.964,0.811,0,243.727,975.962,0.00004
2017011,5.613,106.171,-22.965,0.697,0,168.493,981.961,0
2017012,5.351,103.406,-17.383,0.788,0,226.196,976.733,0.00007
2017013,6.509,0.584,-27.799,0.719,0,135.198,1009.157,0
2017014,4.381,32.461,-17.968,0.752,0,173.946,1001.448,0
2017015,9.959,32.101,-12.377,0.76,0,199.382,987.915,0
2017016,2.72,340.092,-10.267,0.837,0,234.896,990.289,0
2017017,6.869,11.117,-8.517,0.85,0,215.189,984.722,0
2017018,3.82,353.434,-2.841,0.919,0,276.313,976.444,0
2017019,7.769,13.546,-3.567,0.842,0,246.551,972.647,0
2017020,7.335,355.903,-0.759,0.951,0,303.547,973.413,0.00001
2017021,5.774,320.177,0.606,0.959,0,316.459,971.868,0.00003
2017022,1.387,276.311,-3.427,0.977,0,279.801,979.326,0
2017023,3.38,3.407,-0.639,0.984,0,310.129,980.113,0.00011
2017024,4.631,10.012,-3.604,0.94,0,283.99,982.02,0
2017025,6.918,150.596,-6.211,0.884,0,279.545,987.47,0.00002
2017026,5.683,142.92,-11.608,0.822,0,243.042,988.983,0.00001
2017027,5.979,122.006,-9.479,0.892,0,200.099,982.827,0
2017028,5.005,153.934,-10.854,0.827,0,218.143,986.767,0
2017029,4.378,166.36,-18.575,0.82,0,160.478,990.991,0
2017030,5.502,309.859,-7.046,0.891,0,286.724,972.415,0.00003
2017031,7.554,162.426,-8.846,0.868,0,246.812,980.215,0.00001
2017032,6.66,101.008,-21.882,0.742,0,143.615,994.005,0
2017033,7.351,108.981,-21.746,0.738,0,151.618,999.152,0.00001
2017034,5.168,87.726,-20.397,0.809,0,161.829,997.5,0
2017035,3.069,321.224,-12.673,0.811,0,242.465,985.56,0
2017036,4.329,133.4,-18.917,0.737,0,201.819,992.931,0.00002
2017037,3.849,203.104,-16.914,0.798,0,215.608,990.359,0.00002
2017038,6.396,181.329,-19.209,0.755,0,228.642,989.323,0.00004
2017039,6.182,86.954,-25.344,0.765,0,144.354,989.562,0
2017040,6.464,64.552,-22.478,0.747,0,158.262,990.455,0
2017041,6.208,297.063,-9.033,0.868,0,273.468,966.905,0.0001
2017042,3.728,326.842,-13.481,0.843,0,216.431,984.958,0
2017043,7.709,111.442,-10.547,0.817,0,188.992,991.108,0
2017044,6.216,51.295,-7.546,0.864,0,218.296,982.141,0
2017045,11.363,151.111,-8.742,0.766,0,185.653,987.207,0
2017046,5.67,329.051,-10.384,0.791,0,269.33,988.241,0
2017047,7.883,344.116,-4.533,0.887,0,250.086,972.862,0
2017048,5.638,23.897,-1.196,0.913,0,266.379,965.441,0
2017049,7.089,97.428,-1.537,0.932,0,235.558,974.025,0
2017050,2.357,252.029,-10.141,0.971,0,213.427,988.044,0
2017051,7.349,324.911,1.756,0.97,0,331.175,976.085,0
2017052,4.556,79.236,-6.102,0.935,0,238.092,979,0
2017053,2.444,97.815,-5.961,0.926,0,252.794,981.766,0
2017054,5.744,157.72,-16.035,0.775,0,171.407,992.126,0
2017055,4.259,150.262,-19.262,0.811,0,165.47,996.995,0
2017056,1.09,187.784,-15.653,0.847,0,216.769,987.022,0.00006
2017057,3.436,76.155,-19.747,0.764,0,159.241,981.229,0
2017058,3.789,152.131,-12.191,0.851,0,230.068,984.619,0
2017059,2.234,255.473,-22.363,0.787,0,155.007,990.883,0
2017060,0.46,101.317,-18.762,0.732,0,184.804,989.821,0
2017061,5.183,146.179,-25.496,0.726,0,132.386,1005.499,0
2017062,5.829,356.828,-20.004,0.733,0,160.651,1003.032,0
2017063,10.588,335.692,-8.287,0.841,0,208.957,991.141,0
2017064,3.84,316.548,-6.82,0.952,0,229.363,979.223,0
2017065,9.243,302.501,2.11,0.968,0,321.474,967.059,0
2017066,14.395,99.512,-12.317,0.757,0,252.44,956.648,0.00012
2017067,13.349,134.549,-16.549,0.653,0,214.613,978.716,0.00001
2017068,7.201,148.892,-24.331,0.644,2,134.861,1002.943,0
2017069,4.838,119.172,-28.736,0.654,5.75,124.006,1015.344,0
2017070,3.151,153.486,-24.793,0.677,11.25,164.347,1014.545,0
2017071,2.887,209.324,-20.239,0.746,15,196.524,1007.977,0
2017072,1.777,131.928,-24.94,0.792,17,147.118,1010.898,0
2017073,2.692,298.9,-20.709,0.816,21.25,162.189,1005.808,0
2017074,7.542,353.555,-12.656,0.779,24,195.486,997.828,0
2017075,8.747,333.036,-5.2,0.85,24.75,264.615,986.517,0
2017076,8.887,139.274,-0.387,0.95,17.25,308.91,980.426,0.00014
2017077,3.092,204.693,-16.06,0.822,38.25,184.089,1002.509,0
2017078,13.266,2.602,0.177,0.838,36.75,296.458,980.037,0
2017079,6.898,94.094,-5.821,0.761,48.5,204.922,991.901,0
2017080,6.877,152.271,-18.316,0.711,56.5,150.332,1009.258,0
