Lake Name:,Lake Winnipeg,,,,,,,
Station Nam,e:  add1,,,,,,,
Station Lat,itude and Long,itude:,52.5500 -97.,6390,,,,
TIME,WIND_SPEED,WIND_DIR,AIR_TEMP,REL_HUM,SOLAR_RAD,LW_RAD_IN,ATM_PRESS,PRECIP
2013001,3.169,90.52,-16.491,0.803,0,241.659,986.786,0.00006
2013002,6.729,209.994,-13.799,0.815,0,254.927,989.144,0.00002
2013003,10.143,9.242,-15.04,0.827,0,198.187,985.275,0
2013004,9.675,139.115,-9.127,0.832,0,190.506,987.421,0
2013005,1.112,24.764,-17.21,0.833,0,202.336,992.974,0
2013006,4.18,347.941,-18.015,0.815,0,179.239,993.193,0
2013007,10.606,151.827,-9.256,0.871,0,268.416,968.711,0.00023
2013008,6.334,349.537,-10.391,0.905,0,202.777,975.009,0
2013009,10.248,158.743,-10.737,0.807,0,203.825,984.551,0
2013010,6.329,341.197,-4.12,0.909,0,289.375,980.192,0.00028
2013011,12.269,208.103,-15.072,0.753,0,250.253,988.064,0.00003
2013012,8.746,172.926,-24.069,0.747,0,161.619,991.289,0
2013013,5.726,135.158,-20.236,0.781,0,202.362,992.703,0.00001
2013014,4.976,122.713,-22.691,0.73,0,188.146,995.812,0
2013015,8.461,17.676,-21.896,0.773,0,162.105,984.148,0
2013016,9.356,165.614,-28.581,0.682,0,130.103,987.682,0
2013017,7.574,122.225,-27.916,0.686,0,125.373,998.559,0
2013018,4.548,305.091,-21.29,0.722,0,213.84,989.53,0.00002
2013019,8.658,208.562,-22.528,0.686,0,215.951,989.542,0.00003
2013020,10.551,157.284,-23.118,0.653,0,190.838,999.888,0.00001
2013021,9.667,148.468,-21.842,0.652,0,205.604,995.389,0.00001
2013022,5.938,85.253,-25.157,0.735,0,169.4,995.91,0
2013023,9.984,176.469,-26.679,0.572,0,173.852,1003.022,0.00001
2013024,6.437,354.814,-28.118,0.712,0,189.082,1006.5,0
2013025,4.688,177.463,-26.044,0.726,0,166.065,995.536,0
2013026,8.519,347.541,-22.25,0.757,0,209.217,993.281,0
2013027,3.575,357.434,-18.638,0.826,0,191.616,989.388,0
2013028,2.122,286.222,-9.437,0.877,0,269.256,981.873,0.00001
2013029,7.649,165.556,-13.773,0.83,0,243.174,981.824,0.00003
2013030,6.745,171.001,-15.981,0.767,0,234.946,988.578,0.00004
2013031,10.932,158.135,-22.699,0.663,0,208.898,994.194,0.00001
2013032,2.715,37.05,-29.554,0.697,0,133.196,992.517,0
2013033,4.272,24.489,-25.353,0.674,0,195.126,990.755,0.00002
2013034,6.746,144.549,-23.119,0.717,0,177.969,990.976,0
2013035,2.688,90.63,-28.165,0.753,0,141.607,987.837,0
2013036,4.114,174.345,-28.312,0.694,0,144.937,988.829,0
2013037,5.476,265.987,-23.376,0.705,0,210.78,992.129,0.00001
2013038,2.661,268.588,-26.555,0.634,0,151.764,1001.186,0
2013039,7.333,356.511,-17.201,0.829,0,191.979,993.928,0
2013040,5.045,42.42,-7.942,0.905,0,272.967,982.97,0
2013041,5.079,240.852,-6.543,0.906,0,271.204,987.996,0.00003
2013042,3.102,153.142,-17.243,0.824,0,205.307,989.73,0
2013043,6.27,74.464,-7.982,0.877,0,261.034,975.809,0.00001
2013044,2.979,162.776,-13.142,0.887,0,212.865,977.024,0
2013045,3.966,141.813,-15.75,0.787,0,219.8,992.298,0
2013046,3.936,150.931,-17.614,0.796,0,204.079,999.618,0
2013047,8.917,337.085,-17.554,0.802,0,186.192,989.685,0
2013048,7.485,321.231,-7.732,0.888,0,282.212,974.263,0.0005
2013049,9.869,189.653,-20.493,0.699,0,181.847,993.572,0
2013050,5.92,191.41,-27.821,0.725,0,126.891,1006.853,0
2013051,5.71,308.439,-24.988,0.654,0,179.452,1009.371,0
2013052,9.702,338.242,-14.75,0.724,0,255.118,1002.154,0.00018
2013053,6.811,331.41,-13.84,0.761,0,198.117,994.728,0
2013054,5.293,330.644,-15.672,0.826,0,184.23,983.668,0
2013055,6.138,352.385,-10.098,0.854,0,250.503,986.49,0
2013056,4.384,20.642,-11.596,0.913,0,198.787,985.957,0
2013057,3.708,211.335,-5.822,0.874,0,272.785,989.215,0
2013058,6.138,200.671,-10.003,0.877,0,213.082,999.889,0
2013059,3.86,260.227,-17.528,0.835,0,180.821,1005.816,0
2013060,5.627,309.606,-16.542,0.8,0,174.077,1005.524,0
2013061,10.887,340.184,-9.958,0.798,0,269.53,994.775,0.00017
2013062,6.823,322.051,-7.271,0.854,0,278.264,990.089,0.00001
2013063,5.66,246.379,-6.927,0.811,0,266.077,994.821,0.00005
2013064,3.96,223.803,-11.361,0.814,0,232.022,1004.573,0
2013065,2.066,357.344,-18.264,0.912,0,181.189,1004.28,0
