8 data sets,,,,,,,,
0 seconds be,tween data,,,,,,,
0        102,102,102,102,102,102,102,102,
TIME,WIND_SPEED,WIND_DIR,AIR_TEMP,REL_HUM,SOLAR_RAD,LW_RAD_IN,ATM_PRESS,PRECIP
2016001,7.561,136.221,-8.692,0.856,0,200.294,985.79,0
2016002,7.555,121.197,-7.544,0.828,0,222.602,985.565,0
2016003,5.15,118.837,-9.326,0.88,0,229.684,998.1,0
2016004,7.337,351.88,-11.562,0.846,0,194.833,997.613,0
2016005,3.531,71.94,-12.401,0.877,0,201.399,985.398,0
2016006,3.792,193.33,-8.772,0.81,0,261.645,994.049,0.00003
2016007,3.516,257.632,-10.438,0.856,0,241.208,992.604,0
2016008,11.388,161.279,-14.784,0.774,0,245.418,992.016,0
2016009,7.636,157.707,-21.193,0.68,0,190.732,997.694,0
2016010,3.858,7.138,-24.182,0.764,0,150.076,993.95,0
2016011,2.812,88.83,-21.034,0.779,0,220.091,985.866,0.00003
2016012,4.918,110.176,-21.429,0.745,0,181.619,991.163,0
2016013,2.378,8.721,-18.386,0.791,0,225.922,983.374,0
2016014,1.82,281.832,-20.741,0.802,0,186.002,978.595,0
2016015,5.181,158.924,-22.035,0.774,0,182.553,986.969,0
2016016,7.875,145.942,-22.244,0.703,0,200.17,991.569,0
2016017,4.223,140.062,-23.276,0.746,0,193.422,996.542,0
2016018,3.183,114.788,-21.7,0.781,0,179.707,1000.765,0.00001
2016019,6.434,341.044,-21.628,0.758,0,182.361,1001.207,0
2016020,4.65,337.263,-13.56,0.831,0,253.232,990.205,0.00013
2016021,4.341,145.862,-14.128,0.807,0,230.512,1002.488,0
2016022,7.263,13.176,-14.08,0.773,0,223.698,1003.136,0
2016023,10.082,5.865,-7.145,0.863,0,231.162,977.759,0
2016024,4.076,229.927,-7.372,0.865,0,275.905,987.037,0.00003
2016025,2.489,101.316,-7.735,0.881,0,267.259,985.145,0.00014
2016026,6.486,143.677,-11.725,0.843,0,184.975,992.125,0
2016027,9.789,1.43,-5.256,0.912,0,293.013,969.957,0.00106
2016028,5.946,169.872,-12.272,0.809,0,233.899,988.663,0
2016029,11.26,346.052,-5.064,0.879,0,287.94,968.359,0.00001
2016030,8.148,96.867,-1.306,0.91,0,280.765,962.618,0
2016031,4.41,170.387,-9.091,0.83,0,258.452,977.212,0
2016032,3.122,147.899,-11.554,0.845,0,251.642,987.91,0.00001
2016033,0.836,275.073,-20.194,0.862,0,172.359,997.454,0
2016034,3.029,340.871,-15.74,0.84,0,195.237,990.964,0
2016035,5.666,139.222,-12.045,0.862,0,223.983,991.654,0
2016036,2.121,311.683,-14.955,0.848,0,207.63,995.99,0
2016037,7.314,298.494,-8.986,0.884,0,266.246,984.993,0.00006
2016038,9.242,162.683,-4.792,0.914,0,290.067,972.007,0.00004
2016039,10.688,162.565,-16.741,0.76,0,163.908,996.751,0
2016040,5.134,160.128,-22.587,0.797,0,152.929,1000.442,0
2016041,2.986,297.804,-19.175,0.686,0,210.688,996.155,0
2016042,2.909,99.81,-17.699,0.793,0,200.356,997.933,0
2016043,7.986,154.629,-26.487,0.695,0,131.243,1008.17,0
2016044,4.161,354.578,-25.583,0.73,0,141.515,1008.09,0
2016045,10.283,353.977,-12.121,0.815,0,258.728,983.746,0.00018
2016046,2.702,96.563,-13.532,0.94,0,208.001,974.72,0
2016047,6.17,148.338,-20.682,0.779,0,158.235,990.216,0
2016048,6.326,346.51,-16.601,0.765,0,213.561,992.776,0
2016049,7.22,330.681,-5.576,0.889,0,260.117,982.632,0
2016050,2.744,242.832,-1.183,0.948,0,308.082,965.764,0
2016051,10.54,151.8,-8.498,0.809,0,200.06,984.639,0
2016052,2.308,117.762,-21.783,0.796,0,153.009,1001.674,0
2016053,6.536,342.823,-9.078,0.852,0,273.72,989.999,0.00002
2016054,2.914,184.073,-8.464,0.904,0,255.045,989.797,0
2016055,5.612,350.012,-7.254,0.873,0,281.136,991.932,0.00001
2016056,7.436,148.292,-9.724,0.853,0,256.491,999.959,0.00003
2016057,6.679,46.139,-8.78,0.852,0,210.048,985.425,0
2016058,7.371,185.946,-2.978,0.915,0,270.845,977.197,0
2016059,5.015,175.588,-12.605,0.732,0,241.283,983.686,0
2016060,7.004,148.265,-24.691,0.675,0,141.609,994.82,0
2016061,4.407,94.668,-22.464,0.687,0,150.969,995.754,0
2016062,1.273,292.604,-22.361,0.838,0,158.79,991.306,0
2016063,3.6,117.171,-22.137,0.754,0,150.818,996.079,0
2016064,6.715,314.157,-11.528,0.767,0,259.282,987.614,0.00014
2016065,5.958,3.275,-9.281,0.902,0,254.583,993.355,0
2016066,5.687,6.351,-3.233,0.94,0,253.934,972.046,0
2016067,6.573,253.719,-5.116,0.932,0,230.712,981.731,0
2016068,1.571,253.151,0.008,0.977,0.75,318.989,976.399,0.00007
2016069,1.856,144.635,-15.532,0.854,5.25,194.283,989.331,0
2016070,2.92,347.079,-7.02,0.89,8.25,250.749,993.102,0
2016071,11.283,22.985,1.956,0.916,9.25,318.938,983.115,0.00003
2016072,1.446,115.512,-7.074,0.893,16,232.904,989.782,0
2016073,8.734,331.943,3.275,0.909,19.5,266.357,977.212,0
2016074,4.631,16.328,-2.573,0.689,24.5,225.565,974.266,0
2016075,9.138,274.96,2.306,0.93,26.25,272.384,973.457,0
2016076,5.207,131.806,-2.427,0.924,26.5,274.984,980.704,0
2016077,6.421,233.78,-5.705,0.748,34.5,239.419,986.845,0
2016078,4.691,264.601,-9.498,0.816,43.25,193.236,998.703,0
2016079,2.899,118.832,-8.86,0.838,47.5,202.173,1000.965,0
2016080,4.83,127.407,-7.153,0.85,58.25,209.179,1000.745,0
