TIME	WIND_SPEED	WIND_DIR	AIR_TEMP	REL_HUM	SOLAR_RAD	LW_RAD_IN	ATM_PRESS	RAIN	SNOW
2016086	0.898	53.538	-19.17	0.867	84.5	175.144	995.959	0.0	0.08604380942250413
2016087	2.443	334.629	-2.934	0.917	55.75	293.085	986.328	0.0	0.08644380942250413
2016088	1.183	144.412	-9.457	0.908	95.25	206.982	993.237	0.0	0.08644380942250413
2016089	1.824	349.356	-6.051	0.876	73.25	249.174	991.105	0.0	0.08644380942250413
2016090	1.922	132.775	-8.607	0.903	105.25	214.607	982.066	0.0	0.08644380942250413
2016091	2.589	142.451	-3.607	0.829	83.75	251.197	979.437	0.0	0.08644380942250413
2016092	2.882	118.607	-15.361	0.724	123.75	164.314	989.43	0.0	0.08644380942250413
2016093	2.475	138.665	-15.654	0.759	127.5	168.778	989.178	0.0	0.08644380942250413
2016094	3.45	241.109	-8.471	0.739	62.75	261.422	984.417	0.0	0.09094380942250413
2016095	0.923	142.537	-16.342	0.698	140.75	170.547	999.858	0.0	0.09094380942250413
2016096	3.163	311.125	-5.77	0.621	74.75	276.694	991.18	0.0	0.09154380942250413
2016097	2.835	236.03	-7.654	0.844	142.25	219.143	987.202	0.0	0.09154380942250413
2016098	6.068	143.993	-2.729	0.923	101.75	270.071	984.298	0.0	0.09214380942250414
2016099	3.127	153.07	-12.135	0.776	164.0	175.052	997.458	0.0	0.09264380942250414
2016100	4.742	336.695	-9.985	0.671	143.75	253.25	989.277	0.0	0.09264380942250414
2016101	3.631	207.552	-3.26	0.872	94.0	287.718	972.418	0.0	0.09564380942250414
2016102	4.535	157.903	-12.606	0.784	184.0	176.216	993.066	0.0	0.09564380942250414
2016103	4.407	340.714	-8.283	0.731	133.25	251.811	994.411	0.0	0.09564380942250414
2016104	4.245	349.505	-3.595	0.776	174.0	238.003	991.051	0.0	0.09584380942250414
2016105	5.608	335.333	4.018	0.852	57.25	333.799	982.72	0.0	0.06454891929709333
2016106	4.453	215.854	3.1	0.943	51.75	327.949	985.645	0.0	0.04244707403630532
2016107	4.585	215.153	-0.304	0.891	116.75	277.39	999.502	0.0	0.04244707403630532
2016108	4.373	240.034	0.674	0.94	106.75	303.425	1005.409	0.0	0.03767206268987772
2016109	0.993	218.774	-0.408	0.853	215.5	229.254	1007.454	0.0	0.03767206268987772
2016110	3.115	336.78	3.647	0.696	217.5	249.56	1000.775	0.0	0.014482653732847309
2016111	4.085	9.451	7.168	0.924	200.5	285.098	985.553	0.0	0.0
2016112	5.047	205.117	-3.274	0.609	233.0	205.657	996.259	0.0	0.0
2016113	2.466	150.786	-3.427	0.652	214.75	215.061	997.639	0.0	0.0
2016114	3.246	235.851	-0.151	0.539	121.0	283.274	995.348	0.0	0.0
2016115	4.427	250.474	-2.436	0.54	252.0	203.968	995.079	0.0	0.0
2016116	4.876	250.171	-0.733	0.55	244.0	217.816	991.814	0.0	0.0
2016117	3.261	273.537	0.112	0.551	250.25	225.401	994.52	0.0	0.0
2016118	2.563	259.761	1.434	0.601	232.75	243.338	997.776	0.0	0.0
2016119	2.447	248.074	1.074	0.575	213.25	246.832	999.51	0.0	0.0
2016120	2.653	221.64	1.783	0.702	269.25	234.117	999.921	0.0	0.0
2016121	1.616	256.484	3.185	0.664	261.5	250.207	1002.917	0.0	0.0
2016122	1.957	123.571	6.604	0.789	270.25	258.988	999.931	0.0	0.0
2016123	1.18	354.18	8.267	0.702	272.25	268.705	990.492	0.0	0.0
2016124	4.386	162.114	7.844	0.637	281.75	252.503	986.693	0.0	0.0
2016125	3.072	318.385	5.854	0.614	283.5	250.448	991.887	0.0	0.0
2016126	2.445	343.121	11.793	0.651	283.0	294.842	977.264	0.0	0.0
2016127	5.729	148.495	9.721	0.657	194.0	304.826	981.276	0.0	0.0
2016128	2.582	91.949	8.419	0.599	299.0	252.957	987.98	0.0	0.0
2016129	3.693	310.982	7.266	0.639	151.0	312.564	984.476	0.0	0.0
2016130	4.639	344.774	11.554	0.559	297.0	285.048	980.938	0.0	0.0
2016131	3.258	311.071	11.239	0.543	177.75	308.111	987.813	0.0	0.0
2016132	2.465	317.269	8.877	0.947	46.75	355.747	987.341	0.00057	0.0
2016133	2.912	143.314	7.861	0.997	44.75	354.465	980.329	0.00096	0.0
2016134	7.699	182.448	-1.654	0.801	93.5	288.782	992.512	7e-05	0.0
2016135	2.44	145.395	1.552	0.677	193.75	277.938	995.262	0.0	0.0
2016136	3.505	131.115	5.33	0.887	139.0	326.666	985.604	0.00026	0.0
2016137	1.499	112.633	5.527	0.905	327.0	248.824	992.214	0.0	0.0
2016138	2.67	346.176	8.568	0.683	322.5	272.482	998.876	0.0	0.0
2016139	4.166	345.829	9.564	0.687	309.75	276.224	992.143	0.0	0.0
2016140	5.009	342.628	11.237	0.567	325.25	281.005	985.299	0.0	0.0
2016141	3.068	338.432	11.577	0.615	329.25	289.648	988.558	0.0	0.0
2016142	1.622	342.147	11.193	0.706	331.25	293.971	993.856	0.0	0.0
2016143	5.962	349.015	12.582	0.609	320.25	302.194	981.125	0.0	0.0
2016144	3.878	86.804	12.326	0.959	101.5	370.73	971.522	0.00045	0.0
2016145	3.177	256.764	10.676	0.873	336.0	290.828	982.841	3e-05	0.0
2016146	1.616	294.999	11.093	0.93	118.0	354.655	987.169	0.0	0.0
2016147	2.806	206.391	11.187	0.969	142.0	348.956	981.356	0.0	0.0
2016148	4.255	203.022	10.43	0.99	59.25	363.718	983.621	7e-05	0.0
2016149	3.295	223.977	9.387	0.892	122.25	359.817	988.15	1e-05	0.0
2016150	1.665	190.297	9.331	0.975	215.5	331.155	985.89	0.0	0.0
2016151	0.885	133.221	7.793	0.993	131.5	353.147	986.823	4e-05	0.0
2016152	6.607	265.86	10.303	0.646	234.25	294.339	988.047	0.0	0.0
2016153	5.546	228.889	9.774	0.944	108.5	354.716	982.468	2e-05	0.0
2016154	1.546	226.435	10.155	0.817	328.0	289.17	987.993	0.0	0.0
2016155	3.982	311.677	12.362	0.766	216.25	332.811	985.834	0.0	0.0
2016156	1.34	212.504	13.59	0.869	63.75	370.23	987.814	3e-05	0.0
2016157	5.008	136.567	14.67	0.828	350.5	304.023	978.771	0.0	0.0
2016158	5.385	193.205	11.948	0.847	356.0	284.235	986.691	0.0	0.0
2016159	2.358	256.914	9.202	0.703	362.25	263.2	991.012	0.0	0.0
2016160	5.001	343.359	12.896	0.675	300.0	308.518	986.39	0.0	0.0
2016161	3.053	304.934	15.507	0.903	152.5	380.229	982.109	4e-05	0.0
2016162	4.491	347.769	17.035	0.959	341.5	347.223	975.639	0.0	0.0
2016163	6.015	187.015	10.196	0.726	328.75	289.6	990.982	0.0	0.0
2016164	5.346	307.62	13.113	0.651	107.5	330.519	993.765	0.0	0.0
2016165	2.543	332.896	14.274	0.964	354.25	302.238	986.058	2e-05	0.0
2016166	2.916	322.956	16.416	0.8	353.0	316.825	984.871	0.0	0.0
2016167	1.257	274.014	16.029	0.828	283.75	341.356	983.043	0.0	0.0
2016168	2.947	311.755	15.524	0.897	341.25	326.205	988.198	0.0	0.0
2016169	2.237	87.995	16.592	0.885	249.25	341.155	987.285	2e-05	0.0
2016170	2.523	69.647	15.45	0.732	360.0	293.972	992.397	0.0	0.0
2016171	3.167	274.423	15.023	0.988	31.5	389.433	979.41	0.00033	0.0
2016172	7.25	120.818	12.853	0.736	339.5	288.427	985.554	0.0	0.0
2016173	2.464	142.318	13.85	0.813	356.75	286.549	987.928	0.0	0.0
2016174	0.898	321.119	14.34	0.804	343.0	304.206	985.526	0.0	0.0
2016175	1.172	62.088	15.54	0.777	350.0	310.835	988.296	0.0	0.0
2016176	3.019	341.83	17.019	0.778	326.5	327.639	984.532	0.0	0.0
2016177	5.209	292.76	17.194	0.975	161.25	382.117	975.182	0.00012	0.0
2016178	2.944	86.766	14.991	0.946	241.0	364.688	970.571	2e-05	0.0
2016179	1.557	176.317	11.744	0.743	327.0	277.922	996.965	0.0	0.0
2016180	3.159	12.476	15.461	0.77	345.0	309.311	994.218	0.0	0.0
2016181	0.927	267.929	15.079	0.915	196.25	365.329	987.926	0.0	0.0
2016182	4.085	191.555	10.879	0.8	348.25	275.26	996.522	0.0	0.0
2016183	2.707	62.441	15.205	0.644	352.0	281.663	994.745	0.0	0.0
2016184	1.425	330.676	16.546	0.728	346.25	297.341	991.694	0.0	0.0
2016185	2.955	312.622	18.017	0.69	332.0	327.584	987.069	0.0	0.0
2016186	2.771	325.882	17.596	0.925	324.0	346.199	973.966	2e-05	0.0
2016187	2.09	277.552	15.801	0.931	116.5	388.435	978.292	2e-05	0.0
2016188	3.646	134.336	15.3	0.9	125.5	379.125	981.837	4e-05	0.0
2016189	2.484	294.854	15.804	0.865	309.0	317.109	984.713	0.0	0.0
2016190	1.532	207.443	17.111	0.858	322.0	327.177	985.881	0.0	0.0
2016191	2.422	311.571	17.084	0.914	215.5	363.568	990.003	0.0	0.0
2016192	4.512	332.8	18.241	0.912	203.0	392.501	980.503	0.0	0.0
2016193	3.168	306.837	17.303	0.957	65.0	378.767	977.617	0.00018	0.0
2016194	4.002	50.363	17.252	0.969	270.0	357.242	963.635	0.0022	0.0
2016195	5.023	127.671	16.774	0.984	72.75	399.044	965.313	0.00014	0.0
2016196	4.161	179.714	14.391	0.785	205.0	322.467	987.063	0.0	0.0
2016197	2.018	115.53	16.008	0.871	311.0	309.285	991.154	0.0	0.0
2016198	3.316	33.758	16.123	0.824	309.5	314.159	985.906	0.0	0.0
2016199	5.44	166.26	17.29	0.825	247.5	338.059	978.534	0.0	0.0
2016200	1.951	155.442	15.557	0.653	310.75	293.39	993.509	0.0	0.0
2016201	3.453	354.554	18.086	0.853	287.75	341.875	990.175	0.0	0.0
2016202	3.72	352.813	19.436	0.97	286.25	362.573	981.761	0.0	0.0
2016203	3.562	63.896	19.097	0.77	291.75	340.283	980.678	0.0	0.0
2016204	3.126	85.609	19.106	0.793	288.0	340.857	985.135	0.0	0.0
2016205	3.722	311.144	18.998	0.776	169.75	364.148	984.263	0.0	0.0
2016206	8.06	137.062	16.315	0.915	80.25	389.533	978.648	0.0	0.0
2016207	2.263	36.955	17.624	0.848	280.75	333.838	985.442	0.0	0.0
2016208	2.24	138.453	17.179	0.84	251.5	324.769	989.439	0.0	0.0
2016209	1.992	237.691	15.466	0.788	279.75	309.281	994.47	0.0	0.0
2016210	1.597	33.564	16.501	0.801	277.5	310.757	994.477	0.0	0.0
2016211	3.05	10.564	17.119	0.803	242.0	338.826	990.271	0.0	0.0
2016212	3.29	339.028	17.959	0.804	254.0	336.731	986.378	0.0	0.0
2016213	4.473	348.383	19.47	0.793	241.5	347.813	983.645	0.0	0.0
2016214	3.042	13.804	18.699	0.975	99.0	406.63	982.403	0.0	0.0
2016215	4.396	56.1	17.812	0.763	260.25	322.107	983.944	0.0	0.0
2016216	2.785	42.25	18.631	0.768	257.5	328.66	985.183	0.0	0.0
2016217	4.806	177.067	16.716	0.963	77.25	396.243	971.244	0.00201	0.0
2016218	4.641	137.653	16.214	0.9	55.5	386.636	986.923	0.00025	0.0
2016219	3.237	131.574	16.652	0.885	251.0	308.635	991.592	0.0	0.0
2016220	1.503	347.554	16.349	0.853	248.25	307.83	990.816	1e-05	0.0
2016221	4.272	6.669	19.274	0.814	209.0	353.019	983.33	0.0	0.0
2016222	6.11	178.899	13.764	0.864	204.0	312.991	981.768	0.0	0.0
2016223	2.793	300.011	13.772	0.685	241.75	291.387	990.436	0.0	0.0
2016224	5.845	278.891	14.26	0.88	33.75	380.397	984.056	9e-05	0.0
2016225	1.954	109.423	16.853	0.987	74.75	396.301	981.913	1e-05	0.0
2016226	4.158	100.058	14.977	0.934	59.0	384.101	983.979	9e-05	0.0
2016227	1.629	81.35	15.959	0.859	217.5	319.029	986.882	0.0	0.0
2016228	1.098	230.98	16.47	0.978	205.75	333.439	987.127	0.0	0.0
2016229	2.072	124.701	17.043	0.955	185.25	349.372	986.682	0.0	0.0
2016230	1.69	332.527	16.57	0.933	206.0	327.542	988.354	0.0	0.0
2016231	1.611	72.14	17.345	0.95	199.25	335.365	983.757	0.0	0.0
2016232	4.519	121.552	16.291	0.859	161.75	347.667	985.058	0.0	0.0
2016233	2.132	192.489	13.454	0.855	202.25	291.65	986.128	0.0	0.0
2016234	4.311	62.561	13.989	0.751	197.25	294.045	982.853	0.0	0.0
2016235	3.594	264.785	15.981	0.867	188.0	328.384	978.074	0.0	0.0
2016236	5.376	283.502	18.622	0.87	130.0	358.057	978.263	0.0	0.0
2016237	1.411	38.624	17.371	0.99	131.25	377.041	978.522	0.0	0.0
2016238	3.728	189.175	14.405	0.816	79.75	353.008	986.94	2e-05	0.0
2016239	2.267	8.687	15.542	0.772	174.75	313.906	987.713	0.0	0.0
2016240	4.592	3.944	15.626	0.749	171.0	310.509	984.434	0.0	0.0
2016241	4.741	340.622	16.417	0.871	161.25	315.039	987.74	1e-05	0.0
2016242	5.722	131.316	15.906	0.834	165.0	308.028	991.034	0.0	0.0
2016243	4.67	122.904	15.171	0.797	163.0	295.14	995.3	0.0	0.0
2016244	2.835	233.508	12.498	0.9	155.5	297.948	999.852	0.0	0.0
2016245	4.474	325.067	12.908	0.84	155.0	292.951	998.183	0.0	0.0
2016246	6.584	354.64	15.965	0.777	149.0	324.042	988.416	0.0	0.0
2016247	6.911	353.95	16.972	0.741	142.75	342.724	979.741	0.0	0.0
2016248	2.433	357.08	15.406	0.786	143.75	307.088	983.191	0.0	0.0
2016249	2.868	178.781	13.17	0.849	120.5	309.938	984.726	0.0	0.0
2016250	4.124	116.598	12.479	0.923	44.75	368.326	985.699	1e-05	0.0
2016251	2.213	298.434	10.823	0.929	130.25	288.467	991.083	0.0	0.0
2016252	2.797	30.535	11.831	0.961	98.75	332.476	977.05	1e-05	0.0
2016253	5.521	144.979	12.256	0.893	35.75	363.218	981.425	7e-05	0.0
2016254	3.815	120.73	12.03	0.887	115.0	294.795	988.209	0.0003	0.0
2016255	4.132	16.069	12.976	0.81	100.0	306.85	977.479	0.0	0.0
2016256	4.786	125.717	11.941	0.936	54.25	365.294	983.939	2e-05	0.0
2016257	0.821	134.015	7.841	0.807	100.25	270.951	995.656	3e-05	0.0
2016258	6.262	34.921	8.534	0.78	106.5	261.664	991.408	0.0	0.0
2016259	4.844	12.384	11.281	0.836	99.5	290.996	987.192	0.0	0.0
2016260	4.678	206.005	11.356	0.828	66.5	317.866	986.033	0.0	0.0
2016261	1.375	222.737	11.547	0.874	92.75	291.983	984.033	0.0	0.0
2016262	5.087	351.729	13.561	0.844	44.25	348.255	972.179	0.0	0.0
2016263	6.506	76.419	12.476	0.886	73.25	319.236	972.616	2e-05	0.0
2016264	6.091	103.71	11.052	0.862	74.75	289.859	985.873	0.0	0.0
2016265	0.88	187.015	9.348	0.798	78.25	271.917	995.91	0.0	0.0
2016266	1.09	124.225	9.246	0.883	74.75	271.238	997.691	1e-05	0.0
2016267	4.052	292.875	8.961	0.774	70.0	267.5	999.709	0.0	0.0
2016268	5.319	306.666	11.39	0.963	11.25	369.016	988.851	0.0003	0.0
2016269	5.731	140.205	12.564	0.972	12.75	374.607	977.277	0.00081	0.0
2016270	9.873	153.801	11.116	0.894	13.5	355.832	982.626	5e-05	0.0
2016271	6.9	176.001	7.492	0.873	56.5	258.004	986.107	0.0	0.0
2016272	1.662	2.468	7.8	0.917	50.5	283.125	996.945	0.0	0.0
2016273	3.135	333.855	9.997	0.945	33.25	320.012	1004.638	0.0	0.0
2016274	5.399	343.627	11.754	0.871	43.5	288.656	999.288	0.0	0.0
2016275	4.309	340.251	10.603	0.825	27.25	325.606	993.674	0.0	0.0
2016276	4.072	292.381	10.496	0.858	33.75	313.552	990.71	0.0	0.0
2016277	2.874	337.433	10.55	0.936	27.0	342.45	984.319	0.0	0.0
2016278	4.491	281.608	11.555	0.921	13.25	339.163	977.62	0.0	0.0
2016279	2.827	326.98	11.333	1.0	6.0	379.279	970.468	0.00049	0.0
2016280	5.462	37.309	3.592	0.836	8.75	318.917	977.286	4e-05	0.0
2016281	2.312	163.777	5.481	0.971	7.25	338.153	985.851	0.00081	0.0
2016282	4.669	188.816	1.595	0.891	17.5	281.587	996.193	0.0	0.0
2016283	3.171	345.361	2.422	0.849	12.75	300.543	998.427	7e-05	0.0
2016284	6.423	102.755	2.981	0.866	11.5	288.135	984.569	0.0	0.0
2016285	5.147	204.023	0.648	0.899	7.25	286.12	994.269	0.0	0.0
2016286	5.536	114.174	1.917	0.848	10.0	223.592	992.476	0.0	0.0
2016287	3.406	200.858	1.236	0.864	5.0	268.106	990.43	2e-05	0.0
2016288	4.618	300.115	2.419	0.903	1.75	319.301	979.729	9e-05	0.0
2016289	5.212	68.979	6.711	0.9	2.0	256.573	967.038	0.0	0.0
2016290	4.855	288.768	-1.097	0.856	0.0	233.089	986.432	0.0	0.0
2016291	4.014	14.851	8.488	0.972	0.0	353.455	965.11	0.00012	0.0
2016292	5.283	88.363	2.168	0.896	0.0	238.165	975.258	0.0	0.0
2016293	6.719	105.794	2.672	0.909	0.0	315.819	986.157	9e-05	0.0
2016294	1.027	251.684	1.721	0.877	0.0	286.476	999.245	0.0	0.0
2016295	7.713	336.631	2.996	0.894	0.0	242.957	987.792	0.0	0.0
2016296	3.392	120.869	4.085	0.962	0.0	252.199	985.693	0.0	0.0
2016297	2.063	175.207	4.107	0.935	0.0	290.381	991.313	0.0	0.0
2016298	1.295	63.304	3.006	0.943	0.0	251.291	1001.121	0.0	0.0
2016299	4.5	298.546	1.369	0.93	0.0	248.907	1002.494	0.0	0.0
2016300	5.722	321.602	3.492	0.937	0.0	314.99	994.509	0.0008	0.0
2016301	3.141	88.791	5.17	0.954	0.0	321.687	988.364	0.0	0.0
2016302	5.061	255.936	5.742	0.976	0.0	340.261	976.945	0.00175	0.0
2016303	2.85	210.397	1.812	0.863	0.0	310.097	992.704	2e-05	0.0
2016304	3.338	66.565	3.322	0.942	0.0	292.428	992.151	0.0	0.0
2016305	4.463	346.581	0.616	0.967	0.0	274.9	975.705	0.0	0.0
2016306	3.748	123.217	-0.382	0.972	0.0	308.17	979.243	1e-05	0.0
2016307	5.146	142.215	-3.052	0.869	0.0	214.242	992.426	0.0	0.0
2016308	2.412	302.454	-4.346	0.892	0.0	221.615	998.546	0.0	0.0
2016309	1.112	68.717	-0.077	0.981	0.0	247.965	992.897	0.0	0.0
2016310	3.191	327.287	1.148	0.984	0.0	249.071	992.24	0.0	0.0
2016311	4.641	348.076	4.217	0.956	0.0	258.812	982.88	0.0	0.0
2016312	3.503	55.219	5.642	0.935	0.0	270.567	976.226	0.0	0.0
2016313	1.0	62.619	-2.216	0.973	0.0	235.734	1000.24	0.0	0.0
2016314	3.848	0.835	3.298	0.876	0.0	268.381	985.697	0.0	0.0
2016315	7.461	146.397	3.745	0.934	0.0	331.027	985.598	1e-05	0.0
2016316	1.287	347.004	-4.017	0.882	0.0	209.845	1005.638	0.0	0.0
2016317	3.617	38.672	2.478	0.774	0.0	257.818	981.325	0.0	0.0
2016318	2.854	12.903	1.934	0.971	0.0	283.596	970.005	0.0	0.0
2016319	3.324	345.029	1.759	0.96	0.0	321.328	985.785	2e-05	0.0
2016320	3.914	79.452	1.299	0.97	0.0	240.926	975.037	0.0	0.0
2016321	2.741	318.445	-0.478	0.852	0.0	278.3	977.346	0.0	0.0
2016322	5.217	150.792	-3.267	0.901	0.0	245.931	985.782	1e-05	0.0
2016323	3.182	187.144	-3.309	0.814	0.0	253.991	998.516	0.0	0.0
2016324	5.236	140.165	-5.421	0.828	0.0	277.248	1001.566	4e-05	0.0
2016325	3.57	312.482	-7.2	0.779	0.0	242.79	999.969	0.0	0.0
2016326	4.462	334.538	-3.886	0.78	0.0	217.511	995.041	0.0	0.0
2016327	6.179	341.077	-0.948	0.86	0.0	302.837	987.768	0.00041	0.0
2016328	2.673	158.57	-1.522	0.971	0.0	306.715	992.787	2e-05	0.0
2016329	2.428	238.231	-1.605	0.955	0.0	287.438	994.957	6e-05	0.0
2016330	0.995	287.979	-1.238	0.984	0.0	304.684	993.87	4e-05	0.0
