TIME	WIND_SPEED	WIND_DIR	AIR_TEMP	REL_HUM	SOLAR_RAD	LW_RAD_IN	ATM_PRESS	RAIN	SNOW
2017187	6.955	152.081	16.471	0.826	316.0	319.898	988.029	0.0	0.0
2017188	5.201	123.188	16.668	0.811	318.75	313.787	992.41	0.0	0.0
2017189	3.984	199.662	16.292	0.906	253.25	342.741	988.708	0.0	0.0
2017190	2.388	149.33	16.695	0.786	297.75	321.314	986.378	0.0	0.0
2017191	5.057	223.402	16.659	0.766	304.75	313.206	985.512	0.0	0.0
2017192	9.922	265.336	15.854	0.751	169.75	338.9	985.755	0.0	0.0
2017193	5.223	262.207	14.76	0.562	322.0	273.653	994.641	0.0	0.0
2017194	5.006	37.537	16.25	0.765	315.25	294.697	995.294	0.0	0.0
2017195	8.541	70.932	16.626	0.824	52.5	375.12	988.437	0.00037	0.0
2017196	2.276	184.813	15.414	0.84	302.75	300.386	996.894	0.0	0.0
2017197	9.223	11.859	17.41	0.772	295.25	323.494	988.114	0.0	0.0
2017198	7.662	100.681	18.079	0.895	292.75	332.14	976.174	0.0	0.0
2017199	6.908	188.078	13.106	0.886	144.0	347.715	985.676	0.00047	0.0
2017200	7.8	43.601	14.787	0.904	165.25	344.544	987.002	0.0	0.0
2017201	6.556	172.589	15.772	0.752	287.0	308.337	987.366	0.0	0.0
2017202	6.157	282.919	15.322	0.707	192.5	313.856	988.25	0.0	0.0
2017203	6.553	250.266	16.311	0.73	252.25	308.737	985.392	1e-05	0.0
2017204	1.043	18.383	16.857	0.766	280.25	305.565	988.571	0.0	0.0
2017205	6.581	19.23	17.351	0.851	52.25	381.131	982.652	0.0001	0.0
2017206	7.954	33.617	16.729	0.744	260.0	321.972	976.338	0.0	0.0
2017207	5.541	126.078	16.86	0.83	266.75	327.731	987.884	0.0	0.0
2017208	3.227	77.67	17.677	0.795	261.75	338.677	991.536	0.0	0.0
2017209	6.577	19.76	18.372	0.77	260.0	337.65	987.28	0.0	0.0
2017210	4.451	124.252	17.828	0.858	251.75	335.575	986.581	0.0	0.0
2017211	3.16	63.217	18.236	0.732	254.25	337.344	991.688	0.0	0.0
2017212	6.783	95.732	17.474	0.941	213.5	357.073	985.951	0.0	0.0
2017213	7.191	202.273	16.057	0.869	249.5	315.916	994.343	0.00013	0.0
2017214	3.522	246.378	14.393	0.627	248.75	283.029	999.87	0.0	0.0
2017215	3.921	129.523	16.986	0.777	244.25	316.023	994.904	0.0	0.0
2017216	3.939	215.343	16.559	0.905	240.0	320.326	990.146	0.0	0.0
2017217	2.58	227.525	17.012	0.796	241.5	308.225	991.59	0.0	0.0
2017218	4.192	109.245	16.869	0.864	232.5	325.831	991.372	0.0	0.0
2017219	6.517	99.519	17.518	0.792	158.25	344.542	989.12	0.0	0.0
2017220	2.387	208.733	16.788	0.707	210.25	306.114	994.179	0.0	0.0
2017221	3.752	223.325	17.268	0.728	228.75	302.922	992.209	0.0	0.0
2017222	3.561	71.77	17.298	0.776	161.5	336.734	994.175	0.0	0.0
2017223	3.342	64.372	17.692	0.806	207.25	324.748	993.142	0.0	0.0
2017224	0.893	95.929	17.396	0.859	212.75	324.457	992.606	0.0	0.0
2017225	3.896	76.147	18.451	0.733	205.0	334.723	987.611	0.0	0.0
2017226	0.886	309.237	17.76	0.835	205.5	329.343	985.346	0.0	0.0
2017227	6.768	314.4	17.563	0.832	171.75	332.023	985.815	0.0	0.0
2017228	5.791	333.901	16.7	0.916	63.5	364.784	985.214	1e-05	0.0
2017229	2.045	86.326	16.935	0.852	198.0	309.336	984.094	0.0	0.0
2017230	4.662	88.09	16.733	0.902	190.5	322.062	982.371	0.0	0.0
2017231	4.801	28.65	17.977	0.79	181.5	332.55	978.61	0.0	0.0
2017232	10.46	107.736	15.733	0.704	186.5	300.624	981.323	1e-05	0.0
2017233	6.783	94.488	16.688	0.734	120.5	339.31	984.643	0.0	0.0
2017234	7.506	180.356	14.575	0.759	136.5	330.181	990.203	0.0	0.0
2017235	3.236	330.944	15.812	0.718	175.75	298.793	993.403	0.0	0.0
2017236	4.588	339.913	16.368	0.722	175.5	290.465	995.29	0.0	0.0
2017237	11.764	342.002	16.748	0.792	160.75	325.883	988.366	0.0	0.0
2017238	2.607	42.005	16.617	0.986	55.75	386.433	989.224	0.00051	0.0
2017239	4.63	68.542	17.225	0.832	159.75	310.735	990.263	0.0	0.0
2017240	5.819	74.355	17.794	0.805	130.75	345.283	987.274	0.0	0.0
2017241	5.276	162.506	17.319	0.725	154.0	298.673	990.008	1e-05	0.0
2017242	4.829	285.1	14.533	0.764	149.5	292.075	998.814	0.0	0.0
2017243	9.549	335.743	13.914	0.805	98.75	334.419	991.901	0.0	0.0
2017244	6.469	8.887	14.814	0.998	48.25	391.923	979.37	0.0	0.0
2017245	6.676	107.888	13.451	0.797	136.0	296.883	982.787	0.0	0.0
2017246	4.41	119.302	13.604	0.802	80.5	327.96	981.378	0.0	0.0
2017247	11.562	147.362	11.155	0.811	118.75	275.137	986.246	0.0	0.0
2017248	8.332	166.466	11.028	0.72	128.75	264.134	995.508	1e-05	0.0
2017249	3.81	71.308	12.929	0.824	101.75	311.198	993.267	0.0	0.0
2017250	7.98	250.035	11.733	0.901	113.25	291.696	990.285	0.0	0.0
2017251	7.84	22.509	12.836	0.841	112.5	292.515	994.833	0.0	0.0
2017252	9.359	9.038	13.879	0.794	108.0	302.946	989.422	0.0	0.0
2017253	11.532	357.986	15.641	0.821	89.0	340.961	980.145	0.0	0.0
2017254	9.511	82.49	14.042	0.709	101.5	289.366	984.691	1e-05	0.0
2017255	2.191	320.836	14.972	0.751	95.25	312.159	979.265	0.0	0.0
2017256	1.928	246.462	12.72	0.787	73.0	333.103	986.435	0.0	0.0
2017257	4.057	264.914	10.634	0.812	46.75	333.948	987.743	0.0	0.0
2017258	5.405	198.157	10.165	0.846	75.0	304.62	996.024	0.0	0.0
2017259	6.775	238.467	10.909	0.716	38.0	321.237	997.394	0.0	0.0
2017260	10.09	215.382	7.426	0.781	22.75	329.737	988.12	0.00046	0.0
2017261	4.56	110.23	10.008	0.646	63.75	286.336	986.891	0.0	0.0
2017262	10.009	297.094	10.81	0.811	61.75	304.241	984.613	0.0	0.0
2017263	8.417	85.32	12.61	0.975	8.75	373.374	963.419	0.01258	0.0
2017264	8.081	24.862	12.462	0.749	64.0	274.788	976.525	0.0	0.0
2017265	7.176	155.483	9.143	0.887	58.75	269.575	987.63	0.0	0.0
2017266	3.722	219.011	10.529	0.878	26.75	354.74	991.432	0.0	0.0
2017267	5.888	263.163	9.333	0.875	16.5	345.568	995.574	0.0	0.0
2017268	4.115	239.496	7.83	0.746	45.75	268.399	995.368	0.0	0.0
2017269	6.782	9.296	11.587	0.72	37.75	295.233	994.095	0.0	0.0
2017270	5.866	68.071	11.696	0.863	18.0	342.083	987.566	0.0	0.0
2017271	8.989	173.04	9.144	0.883	32.25	287.064	995.546	0.0	0.0
2017272	5.839	29.413	10.789	0.695	21.75	316.15	1001.586	0.0	0.0
2017273	9.028	19.187	12.057	0.815	30.75	292.276	988.862	0.0	0.0
2017274	9.357	322.743	8.308	0.952	7.75	362.667	977.705	0.00067	0.0
2017275	4.167	302.326	7.431	0.998	10.5	358.934	977.085	2e-05	0.0
2017276	13.846	210.291	3.634	0.892	11.25	326.377	991.507	0.00024	0.0
2017277	10.522	74.741	5.611	0.849	10.0	309.176	988.535	4e-05	0.0
2017278	5.962	121.405	4.051	0.731	17.75	228.237	994.42	1e-05	0.0
2017279	9.416	50.974	6.863	0.787	13.75	269.842	979.677	1e-05	0.0
2017280	7.643	6.314	7.64	0.853	5.75	315.152	954.612	0.0	0.0
2017281	6.502	125.893	6.418	0.885	11.0	280.423	965.862	0.0	0.0
2017282	10.602	133.287	2.572	0.703	2.0	301.581	987.289	3e-05	0.0
2017283	7.328	77.131	5.984	0.813	3.75	249.99	986.959	3e-05	0.0
2017284	8.124	284.366	6.42	0.873	1.25	291.525	989.34	0.0	0.0
2017285	5.223	0.426	6.506	0.878	0.0	280.655	978.893	0.0	0.0
2017286	13.696	105.015	2.857	0.722	0.0	300.355	982.345	1e-05	0.0
2017287	5.712	89.993	2.765	0.618	0.0	222.399	994.387	0.0	0.0
2017288	5.233	43.374	3.358	0.788	0.0	276.721	985.033	1e-05	0.0
2017289	10.256	13.23	5.297	0.842	0.0	318.57	978.646	0.00018	0.0
2017290	5.899	305.443	5.472	0.859	0.0	312.671	981.397	0.0	0.0
2017291	16.503	80.126	6.136	0.846	0.0	318.852	956.949	0.00073	0.0
2017292	3.097	134.428	2.045	0.69	0.0	258.275	981.189	0.0	0.0
2017293	7.078	274.242	6.132	0.859	0.0	278.635	975.332	0.0	0.0
2017294	5.264	343.399	7.825	0.973	0.0	283.619	963.676	0.0	0.0
2017295	9.822	117.7	3.771	0.882	0.0	321.12	971.005	0.00031	0.0
2017296	9.885	146.482	3.423	0.8	0.0	309.324	982.723	1e-05	0.0
2017297	3.917	116.927	3.504	0.77	0.0	232.215	997.188	0.0	0.0
2017298	5.17	259.34	2.766	0.871	0.0	312.979	982.977	6e-05	0.0
2017299	12.697	210.726	0.487	0.735	0.0	294.865	997.466	4e-05	0.0
2017300	7.456	71.079	2.679	0.798	0.0	254.049	996.151	0.0	0.0
2017301	3.255	316.745	2.453	0.752	0.0	298.519	989.506	0.0	0.0
2017302	11.373	134.842	3.519	0.889	0.0	318.55	969.452	9e-05	0.0
2017303	12.82	188.689	-0.884	0.783	0.0	288.876	994.55	0.00011	0.0
2017304	0.613	73.726	-6.857	0.686	0.0	198.576	988.905	0.0	0.0
2017305	4.68	261.915	-5.249	0.874	0.0	263.921	981.743	0.0	0.00125
2017306	7.391	222.112	-6.529	0.835	0.0	249.69	996.099	0.0	0.00125
2017307	3.645	169.436	-12.233	0.736	0.0	217.401	1005.173	0.0	0.001875
2017308	5.669	283.295	-8.353	0.833	0.0	248.124	996.433	0.0	0.00125
2017309	7.616	132.196	-9.628	0.821	0.0	207.554	984.802	0.0	0.005625
2017310	7.281	133.3	-7.517	0.79	0.0	237.116	988.865	0.0	0.00625
2017311	10.109	59.968	-10.405	0.79	0.0	247.537	989.92	0.0	0.006875
2017312	6.57	161.491	-17.267	0.645	0.0	146.24	999.117	0.0	0.008125
2017313	5.743	156.55	-16.79	0.792	0.0	156.474	1001.069	0.0	0.010625
2017314	11.814	354.866	-13.944	0.76	0.0	221.717	995.72	0.0	0.01125
2017315	5.198	181.045	-9.396	0.868	0.0	228.361	989.058	0.0	0.036875
2017316	4.353	87.539	-8.296	0.818	0.0	255.045	997.111	0.0	0.016875
2017317	7.621	332.116	-9.332	0.872	0.0	204.099	995.263	0.0	0.015625
2017318	6.773	226.066	-4.244	0.939	0.0	294.408	980.272	0.0	0.015625
2017319	9.835	200.576	-13.988	0.783	0.0	182.527	1000.848	0.0	0.018125
2017320	9.171	312.821	-15.708	0.791	0.0	205.731	995.474	0.0	0.02
2017321	10.673	111.104	-9.236	0.813	0.0	200.055	969.408	0.0	0.02875
2017322	7.556	100.018	-16.438	0.791	0.0	164.939	984.776	0.0	0.06125
2017323	5.07	101.844	-17.179	0.82	0.0	168.298	984.544	0.0	0.06125
2017324	10.864	275.561	-11.233	0.84	0.0	271.238	968.351	0.0	0.0625
2017325	9.162	124.399	-13.342	0.783	0.0	182.689	992.009	0.0	0.080625
2017326	3.333	35.176	-14.223	0.811	0.0	242.589	988.232	0.0	0.080625
2017327	2.19	266.073	-16.274	0.82	0.0	226.236	984.443	0.0	0.080625
2017328	1.564	94.397	-7.546	0.876	0.0	280.05	962.677	0.0	0.084375
2017329	4.266	75.505	-17.871	0.793	0.0	171.775	989.114	0.0	0.08458333333333334
2017330	6.431	144.81	-17.311	0.792	0.0	188.928	992.603	0.0	0.08479166666666667
2017331	11.597	321.386	-9.261	0.815	0.0	262.519	973.072	0.0	0.085
2017332	11.164	120.778	-12.147	0.731	0.0	232.286	973.067	0.0	0.085625
2017333	9.849	12.328	-4.618	0.808	0.0	275.072	976.302	0.0	0.085625
2017334	4.261	118.215	-11.365	0.85	0.0	233.234	985.911	0.0	0.088125
2017335	5.815	78.059	-8.237	0.893	0.0	203.412	982.793	0.0	0.088125
2017336	5.551	354.007	-7.504	0.817	0.0	217.317	983.13	0.0	0.088125
2017337	5.28	101.375	-7.168	0.891	0.0	270.022	984.79	0.0	0.088125
2017338	2.555	120.446	-7.191	0.921	0.0	278.514	984.068	0.0	0.09125
2017339	11.428	146.377	-15.074	0.759	0.0	181.495	983.6	0.0	0.095625
2017340	11.865	152.137	-17.543	0.747	0.0	207.809	1000.189	0.0	0.096875
2017341	5.369	137.369	-13.709	0.838	0.0	216.629	991.93	0.0	0.096875
2017342	7.202	99.717	-9.605	0.866	0.0	267.298	982.404	0.0	0.096875
2017343	3.729	41.392	-11.71	0.796	0.0	251.74	989.666	0.0	0.096875
2017344	2.315	282.717	-16.115	0.762	0.0	245.026	992.913	0.0	0.096875
2017345	8.423	166.647	-16.006	0.753	0.0	190.426	996.749	0.0	0.09843750000000001
2017346	5.434	338.663	-11.603	0.853	0.0	265.426	988.957	0.0	0.1
2017347	8.208	187.942	-14.295	0.793	0.0	250.621	986.936	0.0	0.1025
2017348	6.595	152.91	-12.869	0.804	0.0	229.805	992.399	0.0	0.103125
2017349	3.101	307.14	-18.66	0.722	0.0	195.733	986.034	0.0	0.103125
2017350	8.046	327.014	-16.192	0.72	0.0	246.811	984.24	0.0	0.105
2017351	1.977	16.479	-9.008	0.901	0.0	252.829	982.154	0.0	0.105
2017352	8.594	87.56	-1.604	0.922	0.0	262.677	963.114	0.0	0.105625
2017353	11.006	132.118	-11.624	0.713	0.0	235.105	980.868	0.0	0.105625
2017354	2.17	107.864	-21.135	0.765	0.0	165.242	996.996	0.0	0.10625
2017355	3.667	49.366	-21.279	0.771	0.0	183.29	995.686	0.0	0.10625
2017356	10.222	144.825	-16.03	0.732	0.0	235.916	987.131	0.0	0.110625
2017357	8.162	157.828	-18.602	0.699	0.0	189.848	990.023	0.0	0.11125
2017358	5.997	132.07	-24.908	0.689	0.0	200.364	993.466	0.0	0.11125
2017359	11.489	136.963	-26.408	0.642	0.0	196.7	995.694	0.0	0.11125
2017360	8.655	129.827	-25.697	0.665	0.0	203.433	1003.585	0.0	0.11125
2017361	5.492	79.973	-25.2	0.688	0.0	185.777	1005.963	0.0	0.11125
2017362	2.736	346.731	-21.748	0.721	0.0	206.5	1003.857	0.0	0.111875
2017363	6.966	168.41	-27.226	0.718	0.0	199.18	1004.633	0.0	0.1125
2017364	6.689	112.645	-30.899	0.693	0.0	171.139	1009.726	0.0	0.1125
2017365	8.374	117.08	-25.547	0.73	0.0	178.77	1009.379	0.0	0.1125
2018001	7.716	91.087	-22.757	0.744	0.0	155.069	1008.183	0.0	0.1125
2018002	4.16	157.926	-17.01	0.766	0.0	234.575	986.853	0.0	0.113125
2018003	3.547	160.526	-26.141	0.737	0.0	151.29	1003.605	0.0	0.114375
2018004	2.121	266.758	-29.533	0.723	0.0	136.192	1006.572	0.0	0.114375
2018005	4.796	328.87	-27.231	0.72	0.0	141.69	1009.736	0.0	0.114375
2018006	11.246	0.002	-16.795	0.78	0.0	234.772	987.611	0.0	0.115
2018007	6.58	101.621	-8.763	0.873	0.0	264.114	973.471	0.0	0.116875
2018008	6.835	128.442	-14.808	0.744	0.0	172.875	983.963	0.0	0.1175
2018009	1.624	346.644	-11.496	0.843	0.0	265.247	987.05	0.0	0.1175
2018010	13.09	180.638	-18.957	0.698	0.0	204.313	979.327	0.0	0.14125
2018011	5.969	140.937	-26.64	0.683	0.0	140.777	999.798	0.0	0.14125
2018012	7.391	101.056	-27.525	0.722	0.0	131.304	1001.204	0.0	0.14125
2018013	4.501	75.805	-27.591	0.72	0.0	139.037	1006.358	0.0	0.14125
2018014	10.3	154.369	-23.424	0.728	0.0	179.648	993.864	0.0	0.145625
2018015	5.192	140.55	-27.579	0.731	0.0	140.308	1019.721	0.0	0.145625
2018016	8.779	46.489	-15.412	0.691	0.0	246.63	1000.944	0.0	0.145625
2018017	2.544	114.345	-17.123	0.733	0.0	188.566	981.61	0.0	0.145625
2018018	2.824	207.42	-17.163	0.827	0.0	214.554	981.92	0.0	0.145625
2018019	2.577	193.349	-9.04	0.889	0.0	265.913	965.742	0.0	0.145625
2018020	3.974	263.637	-12.673	0.796	0.0	257.542	982.406	0.0	0.1475
2018021	4.642	248.906	-16.243	0.761	0.0	239.287	994.45	0.0	0.14875
2018022	5.21	252.291	-15.714	0.815	0.0	223.079	996.538	0.0	0.15
2018023	8.641	288.931	-13.2	0.838	0.0	260.661	991.415	0.0	0.153125
2018024	5.828	180.086	-16.901	0.805	0.0	239.434	994.227	0.0	0.16
2018025	5.463	304.458	-15.862	0.825	0.0	228.449	993.027	0.0	0.16
2018026	7.472	246.487	-8.444	0.886	0.0	279.471	978.927	0.0	0.163125
2018027	9.037	187.373	-20.106	0.726	0.0	189.638	995.52	0.0	0.17375
2018028	2.409	114.941	-26.447	0.74	0.0	145.342	1010.526	0.0	0.17375
2018029	2.758	115.569	-24.771	0.738	0.0	166.776	1010.768	0.0	0.17375
2018030	15.11	313.307	-20.487	0.787	0.0	244.917	985.064	0.0	0.17375
2018031	10.935	175.766	-21.758	0.65	0.0	209.087	978.654	0.0	0.205
2018032	6.965	131.645	-26.318	0.723	0.0	143.386	1000.563	0.0	0.208125
2018033	5.073	114.812	-23.577	0.722	0.0	198.759	998.833	0.0	0.208125
2018034	5.46	120.972	-30.222	0.709	0.0	131.153	996.122	0.0	0.208125
2018035	11.205	76.642	-23.022	0.716	0.0	181.385	984.008	0.0	0.20875
2018036	6.852	138.341	-22.009	0.732	0.0	168.244	988.313	0.0	0.20875
2018037	6.208	66.091	-24.473	0.757	0.0	160.181	991.168	0.0	0.20875
2018038	6.029	94.733	-22.995	0.749	0.0	174.252	994.395	0.0	0.20875
2018039	5.595	111.566	-22.163	0.738	0.0	185.581	999.788	0.0	0.20875
2018040	10.822	78.536	-20.575	0.72	0.0	169.223	992.188	0.0	0.20875
2018041	6.353	44.536	-19.392	0.798	0.0	195.246	985.979	0.0	0.209375
2018042	9.776	182.247	-21.421	0.67	0.0	198.647	990.945	0.0	0.21125
2018043	7.127	75.234	-26.519	0.719	0.0	135.172	1004.157	0.0	0.21125
2018044	10.908	39.253	-14.312	0.747	0.0	255.078	975.664	0.0	0.21125
2018045	5.298	232.633	-9.69	0.856	0.0	266.213	973.813	0.0	0.213125
2018046	4.729	132.526	-27.959	0.671	0.0	125.557	995.24	0.0	0.2159375
2018047	4.965	81.448	-21.981	0.798	0.0	151.59	983.916	0.0	0.21875
2018048	6.312	113.095	-22.214	0.763	0.0	162.189	979.87	0.0	0.21875
2018049	1.571	185.786	-28.46	0.732	0.0	137.16	989.154	0.0	0.21875
2018050	5.218	9.886	-29.278	0.748	0.0	130.04	998.89	0.0	0.21875
2018051	5.236	9.471	-21.71	0.741	0.0	174.556	994.004	0.0	0.21875
2018052	6.605	102.475	-25.71	0.752	0.0	136.088	996.083	0.0	0.21875
2018053	8.745	29.712	-19.485	0.78	0.0	160.28	995.011	0.0	0.21875
2018054	1.197	91.573	-21.757	0.806	0.0	174.837	994.344	0.0	0.21875
2018055	8.957	15.114	-14.112	0.807	0.0	206.967	977.376	0.0	0.21875
2018056	4.79	163.436	-10.067	0.879	0.0	248.707	971.533	0.0	0.219375
2018057	7.088	300.211	-10.202	0.894	0.0	252.938	976.363	0.0	0.22
2018058	3.681	72.771	-16.385	0.896	0.0	183.077	984.381	0.0	0.22
2018059	7.536	351.214	-9.484	0.896	0.0	246.616	978.895	0.0	0.22
2018060	3.63	76.452	-11.537	0.918	0.0	201.366	990.131	0.0	0.22
2018061	5.174	182.388	-7.034	0.904	0.0	274.478	1003.138	0.0	0.220625
2018062	7.814	242.768	-13.226	0.865	0.0	183.707	1009.799	0.0	0.220625
2018063	9.5	258.217	-10.226	0.787	0.0	257.206	1004.637	0.0	0.220625
2018064	10.81	271.311	-8.291	0.784	0.0	274.565	996.742	0.0	0.223125
2018065	5.353	274.754	-11.647	0.785	0.0	219.485	1000.91	0.0	0.225
2018066	0.138	41.542	-15.534	0.821	0.0	208.902	996.188	0.0	0.225
2018067	1.718	117.719	-15.631	0.772	0.0	200.372	991.733	0.0	0.225
2018068	3.99	342.647	-13.647	0.872	0.0	219.784	988.853	0.0	0.225
2018069	6.562	336.345	-9.192	0.783	0.0	257.43	987.963	0.0	0.225625
2018070	7.746	81.066	-9.829	0.794	0.0	203.725	993.035	0.0	0.225625
2018071	5.123	156.671	-14.229	0.876	0.0	181.711	1005.192	0.0	0.225625
2018072	6.729	47.129	-8.037	0.767	3.25	232.586	996.388	0.0	0.225625
2018073	7.634	197.496	-13.29	0.803	6.0	182.245	995.277	0.0	0.224375
2018074	4.153	293.569	-17.634	0.771	9.5	180.911	997.249	0.0	0.224375
2018075	2.788	354.492	-14.368	0.725	13.75	199.736	994.696	0.0	0.224375
2018076	4.838	91.785	-9.395	0.811	16.5	218.91	985.947	0.0	0.224375
2018077	8.558	223.186	-12.972	0.729	19.25	235.364	994.771	0.0	0.219375
2018078	4.37	261.194	-13.858	0.713	27.5	217.393	1001.223	0.0	0.219375
2018079	2.819	335.441	-11.578	0.808	26.75	225.392	992.141	0.0	0.219375
2018080	3.236	328.363	-6.615	0.935	26.0	258.287	991.007	0.0	0.219375
2018081	4.947	219.25	-4.098	0.936	23.0	281.204	1002.708	0.0	0.22
2018082	7.65	280.951	-13.847	0.818	45.25	184.393	1006.962	0.0	0.220625
2018083	12.777	343.684	-3.999	0.855	31.5	282.065	993.73	0.0	0.220625
2018084	10.963	355.878	-2.614	0.904	27.75	292.444	981.086	0.0	0.220625
2018085	3.579	217.613	-12.158	0.895	57.25	199.523	993.841	0.0	0.213125
2018086	8.163	138.971	-4.924	0.894	56.25	244.706	981.52	0.0	0.213125
2018087	8.521	173.441	-15.527	0.71	74.25	167.894	984.913	0.0	0.219375
2018088	7.46	146.472	-20.924	0.675	83.0	139.002	994.4	0.0	0.219375
2018089	5.316	101.593	-21.52	0.664	87.5	147.657	996.526	0.0	0.219375
2018090	7.818	99.493	-20.244	0.719	93.5	149.367	993.656	0.0	0.219375
2018091	5.612	166.84	-14.533	0.775	66.25	227.723	986.304	0.0	0.220625
2018092	1.353	140.318	-25.392	0.654	108.0	136.343	994.598	0.0	0.220625
2018093	1.995	96.739	-22.848	0.678	113.25	148.102	995.54	0.0	0.220625
2018094	5.151	77.577	-17.25	0.673	117.75	166.404	989.226	0.0	0.220625
2018095	5.077	150.452	-18.534	0.743	120.0	168.41	992.334	0.0	0.220625
2018096	10.567	138.52	-11.439	0.781	123.5	233.038	995.031	0.0	0.220625
2018097	5.329	127.913	-18.501	0.713	132.75	165.699	997.16	0.0	0.220625
2018098	1.712	60.721	-19.067	0.794	142.75	165.596	993.961	0.0	0.220625
2018099	4.386	56.253	-14.274	0.715	136.5	187.602	994.941	0.0	0.220625
2018100	5.932	73.066	-7.101	0.879	146.75	253.72	985.87	0.0	0.220625
2018101	0.207	300.333	-18.334	0.801	155.0	168.778	988.132	0.0	0.219375
2018102	5.255	208.582	-19.101	0.734	169.25	158.69	989.093	0.0	0.219375
2018103	5.465	215.062	-16.463	0.703	173.25	170.729	999.507	0.0	0.219375
2018104	6.666	335.881	-14.012	0.731	176.25	182.401	1008.089	0.0	0.219375
2018105	10.254	343.46	-9.077	0.709	177.0	199.204	1003.992	0.0	0.219375
2018106	6.104	330.655	-9.273	0.689	186.75	202.453	1000.104	0.0	0.219375
2018107	5.531	307.083	-7.585	0.623	195.0	200.204	995.827	0.0	0.213125
2018108	7.039	334.45	-6.276	0.668	191.25	210.926	996.774	0.0	0.203125
2018109	4.532	78.794	-4.485	0.86	200.75	224.482	1001.574	0.0	0.189375
2018110	5.122	359.44	-2.925	0.907	205.0	230.642	1002.767	0.0	0.17
2018111	5.937	3.134	-0.079	0.861	201.25	253.406	994.944	0.0	0.146875
2018112	11.92	6.132	3.68	0.941	212.25	258.903	980.944	0.0	0.070625
2018113	7.62	134.053	-2.7	0.865	187.0	249.045	991.877	0.0	0.0025
2018114	3.078	144.759	-9.605	0.872	230.5	200.687	1004.902	0.0	0.0
2018115	5.996	73.67	3.291	0.801	143.25	297.269	982.056	0.0	0.0
2018116	2.338	255.254	-7.383	0.887	236.75	206.363	992.386	0.0	0.0
2018117	6.91	170.669	-3.704	0.921	242.75	219.003	993.495	0.0	0.0
2018118	6.774	9.558	-2.628	0.861	243.75	231.774	992.866	0.0	0.0
2018119	9.694	4.178	3.769	0.741	248.0	262.416	976.519	0.0	0.0
2018120	11.926	205.745	-2.135	0.881	199.75	257.026	985.434	0.0	0.0
2018121	5.448	247.159	-1.564	0.792	245.0	220.531	987.854	0.0	0.0
2018122	5.503	359.696	4.303	0.843	162.75	268.629	983.109	0.0	0.0
2018123	5.483	50.221	5.5	0.797	194.0	292.264	980.196	0.0	0.0
2018124	7.651	131.031	4.573	0.863	264.75	243.185	984.355	0.0	0.0
2018125	3.481	229.987	3.717	0.863	220.75	255.348	992.339	0.0	0.0
2018126	1.304	133.387	4.859	0.852	260.5	258.819	993.679	0.0	0.0
2018127	4.662	92.69	9.128	0.677	269.0	287.597	983.877	0.0	0.0
2018128	5.535	304.5	4.218	0.75	223.0	250.919	999.139	0.0	0.0
2018129	11.476	146.872	4.711	0.744	286.5	238.416	983.591	0.0	0.0
2018130	7.611	187.401	-1.231	0.606	298.25	203.771	997.227	0.0	0.0
2018131	4.511	27.603	4.031	0.692	265.25	245.192	992.942	0.0	0.0
2018132	7.083	59.559	6.355	0.738	288.25	261.572	990.66	0.0	0.0
2018133	6.886	99.776	8.728	0.721	289.75	284.817	976.831	0.0	0.0
2018134	1.353	101.313	4.599	0.913	300.0	248.389	989.914	0.0	0.0
2018135	11.896	289.56	2.977	0.83	91.75	306.502	985.885	0.00046	0.0
2018136	5.211	240.143	2.768	0.824	243.25	259.201	992.66	0.0	0.0
2018137	4.143	253.235	4.647	0.749	188.75	271.785	999.422	0.0	0.0
2018138	2.295	234.807	5.534	0.738	140.5	297.725	998.769	0.0	0.0
2018139	4.767	163.769	5.522	0.773	321.5	243.453	998.741	0.0	0.0
2018140	6.389	73.627	7.803	0.675	311.75	276.677	992.149	0.0	0.0
2018141	6.632	40.007	8.466	0.653	317.0	277.501	986.995	0.0	0.0
2018142	7.105	235.182	7.673	0.746	266.75	290.886	987.175	0.0	0.0
2018143	2.51	299.886	6.868	0.83	309.5	296.007	990.414	0.0	0.0
2018144	4.921	5.241	8.992	0.839	309.75	319.546	984.686	0.0	0.0
2018145	5.072	231.185	9.144	1.0	96.5	384.514	975.481	2e-05	0.0
2018146	3.505	196.176	6.791	0.992	33.75	358.399	979.167	0.0	0.0
2018147	0.681	248.972	5.608	1.0	88.5	355.971	982.673	0.00019	0.0
2018148	2.686	230.885	7.382	0.842	328.25	281.357	993.475	0.0	0.0
2018149	7.211	1.032	8.205	0.818	167.0	328.775	983.417	0.0	0.0
2018150	8.434	198.359	8.645	0.73	186.25	328.953	980.517	0.0	0.0
2018151	7.402	227.81	6.78	0.797	102.25	329.366	985.948	9e-05	0.0
2018152	11.162	284.283	10.303	0.647	115.75	340.955	995.922	0.0	0.0
2018153	12.793	289.946	9.594	0.876	42.0	350.526	985.674	0.00231	0.0
2018154	11.659	135.044	8.101	0.852	101.5	339.244	984.652	0.0	0.0
2018155	6.66	174.384	6.15	0.796	319.25	260.015	990.432	0.0	0.0
2018156	9.79	336.3	11.077	0.916	44.5	355.643	985.019	0.00107	0.0
2018157	6.958	167.469	10.068	0.924	157.0	352.402	986.37	1e-05	0.0
2018158	6.505	325.187	11.868	0.943	193.75	337.241	989.265	0.0	0.0
