TIME	WIND_SPEED	WIND_DIR	AIR_TEMP	REL_HUM	SOLAR_RAD	LW_RAD_IN	ATM_PRESS	RAIN	SNOW
2002001	5.755	126.83	-10.481	0.856	0.0	260.04	1005.548	3e-05	0.0
2002002	3.584	58.702	-16.509	0.819	0.0	188.281	995.988	0.0	0.0
2002003	5.761	324.592	-12.719	0.853	0.0	232.955	982.904	0.0	0.0
2002004	3.635	66.236	-13.721	0.815	0.0	203.933	979.653	0.0	0.0
2002005	6.328	159.518	-11.607	0.797	0.0	235.505	984.706	0.0	0.004
2002006	4.066	71.931	-19.121	0.818	0.0	171.651	997.67	0.0	0.004
2002007	6.753	87.161	-5.286	0.914	0.0	226.713	975.071	0.0	0.004
2002008	4.61	57.904	-2.368	0.927	0.0	271.388	965.196	0.0	0.004
2002009	7.685	139.362	0.66	0.993	0.0	317.705	969.894	0.00058	0.0
2002010	4.28	89.906	-5.956	0.887	0.0	283.539	988.176	0.0	0.0
2002011	2.85	100.854	-4.884	0.942	0.0	284.563	983.133	0.0	0.0
2002012	8.369	124.686	-7.591	0.851	0.0	200.107	986.039	0.0	0.0
2002013	5.78	258.365	-9.226	0.878	0.0	231.68	980.016	0.0	0.0
2002014	3.442	252.13	-9.456	0.852	0.0	266.004	986.172	0.00013	0.0
2002015	3.419	143.633	-15.574	0.744	0.0	207.455	996.62	0.0	0.0
2002016	1.616	12.009	-20.28	0.852	0.0	166.862	989.386	0.0	0.0
2002017	5.76	152.238	-20.902	0.778	0.0	164.531	993.11	0.0	0.0
2002018	6.811	35.328	-20.989	0.739	0.0	201.068	990.854	1e-05	0.0
2002019	8.965	167.288	-26.323	0.747	0.0	134.739	978.231	0.0	0.0
2002020	4.227	331.429	-23.847	0.767	0.0	196.634	980.622	0.0	0.0004909942120531086
2002021	7.173	226.924	-24.603	0.685	0.0	221.576	980.744	0.0	0.00949099421205311
2002022	4.976	235.276	-25.993	0.673	0.0	186.01	986.951	0.0	0.01039099421205311
2002023	4.534	193.171	-29.423	0.709	0.0	145.983	994.481	0.0	0.01039099421205311
2002024	1.943	82.236	-22.113	0.721	0.0	200.597	984.857	0.0	0.01129099421205311
2002025	2.492	271.068	-24.726	0.773	0.0	220.844	979.303	0.0	0.02209099421205311
2002026	3.359	124.832	-22.81	0.705	0.0	193.601	989.387	0.0	0.02209099421205311
2002027	1.812	172.286	-24.749	0.716	0.0	200.588	993.716	0.0	0.022990994212053112
2002028	3.131	149.39	-31.239	0.703	0.0	138.317	1001.354	0.0	0.02419099421205311
2002029	6.58	359.555	-28.912	0.737	0.0	141.331	996.027	0.0	0.02419099421205311
2002030	1.639	225.384	-22.129	0.762	0.0	190.829	996.914	0.0	0.02419099421205311
2002031	1.06	273.142	-27.171	0.827	0.0	146.004	999.181	0.0	0.02419099421205311
2002032	1.238	265.406	-26.873	0.743	0.0	149.359	998.333	0.0	0.02419099421205311
2002033	4.825	23.284	-17.984	0.797	0.0	235.775	987.904	0.0	0.025090994212053113
2002034	3.902	184.396	-25.12	0.778	0.0	145.168	1001.794	0.0	0.025090994212053113
2002035	11.185	4.314	-15.997	0.76	0.0	216.152	987.76	0.0	0.025090994212053113
2002036	5.31	14.02	-16.232	0.74	0.0	211.408	995.048	0.0	0.025090994212053113
2002037	7.727	271.61	-12.189	0.829	0.0	238.47	977.183	0.0	0.025090994212053113
2002038	0.773	216.494	-18.63	0.818	0.0	203.208	985.844	0.0	0.025090994212053113
2002039	1.579	200.081	-21.149	0.779	0.0	175.511	989.212	0.0	0.025090994212053113
2002040	3.244	137.896	-20.538	0.783	0.0	168.934	1004.931	0.0	0.025090994212053113
2002041	3.841	231.827	-20.047	0.82	0.0	179.391	1010.237	0.0	0.025090994212053113
2002042	8.086	2.0	-4.822	0.902	0.0	279.657	962.878	0.0	0.025090994212053113
2002043	6.955	162.509	-22.087	0.735	0.0	146.698	994.871	0.0	0.025090994212053113
2002044	4.063	32.572	-11.216	0.885	0.0	229.23	981.118	0.0	0.025090994212053113
2002045	6.675	207.373	-12.614	0.874	0.0	204.026	981.99	0.0	0.025090994212053113
2002046	8.478	109.143	-6.622	0.87	0.0	207.583	978.907	0.0	0.025090994212053113
2002047	3.612	179.414	-7.831	0.88	0.0	268.13	990.202	0.0	0.02589099421205311
2002048	13.868	352.716	-7.033	0.885	0.0	235.456	980.169	0.0	0.02589099421205311
2002049	8.391	129.926	-6.394	0.896	0.0	199.93	977.551	0.0	0.02589099421205311
2002050	5.468	253.368	-11.911	0.844	0.0	239.137	994.455	0.0	0.02589099421205311
2002051	5.497	294.43	-16.256	0.831	0.0	182.188	993.013	0.0	0.02589099421205311
2002052	8.107	349.036	-12.605	0.785	0.0	198.441	994.44	0.0	0.02589099421205311
2002053	7.068	309.044	-4.25	0.804	0.0	283.112	987.813	0.0	0.029190994212053113
2002054	7.719	165.688	-5.229	0.92	0.0	288.229	979.791	0.0	0.030090994212053114
2002055	10.663	138.487	-11.852	0.809	0.0	256.427	994.144	0.0	0.030890994212053113
2002056	6.164	201.112	-12.665	0.795	0.0	243.638	1003.745	0.0	0.033290994212053115
2002057	4.508	141.258	-23.145	0.757	0.0	146.449	1007.414	0.0	0.033290994212053115
2002058	4.614	50.795	-12.884	0.766	0.0	227.362	985.284	0.0	0.03409099421205312
2002059	7.847	160.043	-25.935	0.708	0.0	141.909	996.436	0.0	0.03409099421205312
2002060	7.344	97.038	-21.618	0.689	0.0	174.714	997.024	0.0	0.03409099421205312
2002061	2.096	164.633	-29.384	0.727	0.0	125.018	1003.137	0.0	0.03409099421205312
2002062	4.838	95.143	-25.111	0.72	0.0	149.112	999.342	0.0	0.03409099421205312
2002063	5.868	147.208	-12.872	0.833	0.0	250.545	981.534	0.0	0.03409099421205312
2002064	7.573	151.196	-20.828	0.743	0.0	182.171	994.296	0.0	0.03409099421205312
2002065	5.644	125.106	-25.887	0.72	0.0	145.604	1000.392	0.0	0.03409099421205312
2002066	1.296	173.992	-28.241	0.762	0.0	139.315	1002.349	0.0	0.03409099421205312
2002067	3.641	256.3	-18.716	0.63	0.0	226.064	999.97	0.0	0.041290994212053116
2002068	7.042	174.68	-17.09	0.787	0.0	224.527	996.459	0.0	0.04669099421205312
2002069	6.067	110.225	-21.192	0.729	0.0	153.569	1001.472	0.0	0.04669099421205312
2002070	0.413	333.875	-15.813	0.836	1.0	225.516	992.494	0.0	0.057490994212053115
2002071	8.516	282.849	-12.385	0.788	3.75	244.289	976.89	0.0	0.060690994212053116
2002072	4.367	171.351	-17.629	0.771	9.0	174.026	986.916	0.0	0.060690994212053116
2002073	2.989	174.311	-22.034	0.845	12.5	155.17	997.316	0.0	0.060690994212053116
2002074	3.067	322.361	-17.662	0.779	15.5	184.333	993.467	0.0	0.060690994212053116
2002075	6.517	143.978	-14.102	0.854	20.25	194.526	996.972	0.0	0.060690994212053116
2002076	7.239	213.857	-10.909	0.795	19.5	258.378	999.299	0.0	0.06469099421205311
2002077	8.203	195.642	-14.256	0.76	22.0	243.218	999.256	0.0	0.06559099421205311
2002078	5.704	156.753	-19.608	0.757	29.5	200.468	1001.549	0.0	0.06559099421205311
2002079	3.96	153.644	-24.772	0.705	40.0	141.042	1006.153	0.0	0.06559099421205311
2002080	10.54	116.93	-19.564	0.722	40.75	163.722	1004.242	0.0	0.06559099421205311
2002081	8.031	109.961	-14.758	0.771	48.5	177.814	991.911	0.0	0.06559099421205311
2002082	6.793	159.417	-16.49	0.792	55.0	170.354	989.921	0.0	0.06559099421205311
2002083	2.954	224.521	-24.33	0.733	62.25	142.036	1008.324	0.0	0.06559099421205311
2002084	5.594	359.981	-19.073	0.654	66.25	163.843	1009.297	0.0	0.06559099421205311
2002085	8.561	355.724	-11.773	0.775	81.75	217.866	996.624	0.0	0.06559099421205311
2002086	10.935	335.513	-6.793	0.852	68.75	251.37	980.624	0.0	0.0658909942120531
2002087	6.026	348.168	-0.286	0.969	25.25	313.951	964.485	0.0	0.0871909942120531
2002088	11.527	103.486	-1.192	0.905	52.75	299.479	968.117	0.0	0.09079099421205311
2002089	11.267	110.005	-8.05	0.808	51.25	267.213	976.426	0.0	0.09719099421205311
2002090	10.324	138.531	-4.132	0.915	60.0	289.124	986.451	0.0	0.09989099421205311
2002091	3.504	211.254	-8.196	0.866	83.25	249.959	988.644	0.0	0.09989099421205311
2002092	6.637	182.254	-9.907	0.833	103.0	239.561	999.915	0.0	0.10389099421205311
2002093	4.94	213.884	-11.269	0.827	82.75	232.356	1007.065	0.0	0.10389099421205311
2002094	1.277	1.51	-9.561	0.715	86.25	252.258	1004.28	0.0	0.10389099421205311
2002095	5.424	142.899	-11.226	0.856	89.5	229.525	1004.617	0.0	0.10389099421205311
2002096	6.567	324.263	-7.54	0.817	82.5	266.452	995.908	0.0	0.11669099421205312
2002097	6.339	190.965	-10.004	0.877	141.75	194.691	982.894	0.0	0.11669099421205312
2002098	2.086	214.745	-6.097	0.722	90.5	270.386	992.466	0.0	0.11669099421205312
2002099	5.828	1.461	-5.28	0.847	86.0	277.216	991.139	0.0	0.12359099421205312
2002100	4.346	276.44	-12.889	0.811	165.75	178.796	1002.13	0.0	0.12439099421205312
2002101	7.11	349.423	-2.43	0.871	155.75	238.11	989.947	0.0	0.12439099421205312
2002102	3.726	43.86	0.759	0.905	164.0	256.665	985.335	0.0	0.11013323032682917
2002103	4.598	302.649	0.724	0.865	125.25	277.732	984.84	0.0	0.09551913193518295
2002104	3.134	176.33	1.915	0.961	181.75	290.575	969.682	0.0	0.06136648632052949
2002105	8.799	298.885	1.449	0.971	83.5	331.292	969.073	0.0	0.02230153629580192
2002106	5.129	248.13	2.806	0.882	135.5	320.897	977.827	0.0	0.0
2002107	11.599	155.29	-2.536	0.931	69.75	299.92	969.804	0.00016	0.0
2002108	5.548	141.786	-8.283	0.879	207.75	199.068	991.653	0.0	0.0
2002109	6.355	166.74	-10.985	0.854	209.75	191.78	1002.748	0.0	0.0
2002110	1.563	74.238	-10.653	0.82	220.5	192.467	1004.825	0.0	0.0
2002111	5.842	351.38	-6.042	0.744	225.75	208.626	995.892	0.0	0.0
2002112	7.024	3.909	-3.001	0.765	217.5	237.649	986.923	0.0	0.0
2002113	14.588	337.54	1.911	0.88	128.5	301.01	970.622	0.00028	0.0
2002114	13.787	124.294	-6.108	0.814	147.5	264.814	982.223	7e-05	0.0
2002115	14.649	149.45	-9.719	0.718	184.5	229.492	993.027	0.00043	0.0
2002116	6.85	128.082	-9.429	0.714	257.0	179.669	999.423	0.0	0.0
2002117	1.343	124.427	-4.412	0.757	257.0	202.814	994.761	0.0	0.0
2002118	6.75	6.488	-1.604	0.712	241.0	225.242	986.39	0.0	0.0
2002119	9.017	139.871	-0.808	0.881	234.75	240.863	978.803	0.0	0.0
2002120	2.853	142.364	-0.215	0.677	265.5	217.502	985.693	6e-05	0.0
2002121	8.957	141.68	1.058	0.745	92.75	296.063	983.889	7e-05	0.0
2002122	8.531	209.38	-0.87	0.787	268.5	212.803	984.27	8e-05	0.0
2002123	11.865	332.123	4.087	0.75	77.0	310.426	981.783	0.0	0.0
2002124	16.192	114.248	-0.34	0.705	244.0	222.318	986.715	0.0	0.0
2002125	6.308	172.444	0.066	0.624	221.5	237.443	994.552	0.0	0.0
2002126	3.095	241.245	2.442	0.521	287.75	218.242	996.795	0.0	0.0
2002127	6.322	115.642	3.675	0.529	289.75	224.2	998.603	0.0	0.0
2002128	2.828	308.226	5.815	0.603	245.5	251.971	994.349	0.0	0.0
2002129	8.361	205.226	3.853	0.702	134.25	283.158	983.262	0.0	0.0
2002130	4.703	285.55	2.093	0.722	268.5	234.972	991.361	0.0	0.0
2002131	7.028	339.889	6.79	0.752	302.25	245.489	991.958	0.0	0.0
2002132	7.385	36.969	7.32	0.847	142.75	305.385	988.872	0.0	0.0
2002133	3.611	214.042	3.3	0.881	296.0	244.271	999.041	0.0	0.0
2002134	9.093	352.74	6.62	0.829	83.25	329.956	988.721	3e-05	0.0
2002135	13.175	195.771	0.373	0.808	249.25	277.287	984.071	1e-05	0.0
2002136	7.743	214.171	-3.501	0.803	307.75	211.213	1002.589	0.0	0.0
2002137	3.178	266.639	2.908	0.551	326.25	220.501	1006.602	0.0	0.0
2002138	3.866	220.057	4.161	0.479	330.5	222.242	1005.946	0.0	0.0
2002139	3.455	256.836	3.183	0.626	326.75	231.097	1009.282	0.0	0.0
2002140	3.899	339.689	6.862	0.728	226.75	264.291	1005.989	0.0	0.0
2002141	7.513	25.809	7.806	0.729	327.0	262.778	989.114	0.0	0.0
2002142	12.312	236.489	3.411	0.901	46.75	329.849	982.812	3e-05	0.0
2002143	8.897	195.046	1.034	0.682	326.75	226.679	989.356	0.0	0.0
2002144	1.871	48.251	5.139	0.468	341.5	228.357	995.996	0.0	0.0
2002145	8.375	337.889	6.535	0.83	147.0	313.853	982.522	0.0	0.0
2002146	5.449	44.662	6.61	0.896	264.5	282.349	977.033	0.0	0.0
2002147	9.022	44.758	9.085	0.634	339.25	269.77	981.845	0.0	0.0
2002148	6.242	16.888	10.21	0.72	127.25	347.354	979.068	1e-05	0.0
2002149	7.015	262.164	8.484	0.949	332.0	294.32	984.661	0.0	0.0
2002150	7.625	108.195	9.694	0.988	325.5	299.996	971.428	0.0	0.0
2002151	7.765	106.538	14.396	0.764	342.5	291.143	977.213	0.0	0.0
2002152	6.544	217.507	8.887	0.692	293.75	280.294	986.754	0.0	0.0
2002153	3.474	349.006	11.493	0.557	325.75	278.271	992.503	0.0	0.0
2002154	2.7	41.695	13.132	0.785	194.5	322.978	989.283	0.0	0.0
2002155	3.193	113.381	13.492	0.914	322.75	300.429	988.278	0.0	0.0
2002156	5.718	351.706	13.378	0.845	329.5	296.221	989.278	0.0	0.0
2002157	9.53	289.834	13.663	0.876	234.25	339.581	979.839	0.0	0.0
2002158	5.816	157.28	13.135	0.968	115.0	377.156	974.065	0.0	0.0
2002159	6.238	207.737	10.162	0.876	230.5	327.779	990.878	1e-05	0.0
2002160	8.457	258.421	12.439	0.716	186.25	316.647	995.057	0.0	0.0
2002161	10.685	240.542	12.066	0.68	287.0	288.078	989.754	0.0	0.0
2002162	11.546	281.49	11.359	0.901	29.5	361.036	984.006	0.00244	0.0
2002163	6.789	286.881	12.451	0.912	294.5	316.315	984.863	0.0	0.0
2002164	2.023	173.664	14.021	0.886	345.5	303.283	988.458	0.0	0.0
2002165	9.994	173.33	13.145	0.855	351.75	288.934	988.826	0.0	0.0
2002166	3.077	151.372	13.882	0.826	355.5	284.521	986.207	0.0	0.0
2002167	3.388	233.088	13.631	0.679	356.25	278.891	986.403	0.0	0.0
2002168	3.874	275.203	13.783	0.721	347.5	288.29	984.9	0.0	0.0
2002169	10.375	355.381	15.804	0.817	330.0	333.498	974.28	2e-05	0.0
2002170	6.74	196.46	12.849	0.886	182.5	353.444	978.961	0.0	0.0
2002171	11.155	129.926	11.326	0.791	127.25	351.979	987.028	0.0	0.0
2002172	5.302	0.967	14.363	0.944	343.25	308.255	995.989	0.0	0.0
2002173	7.663	25.736	15.635	0.873	337.5	330.463	989.578	0.0	0.0
2002174	5.303	257.201	14.642	0.952	344.5	312.821	992.58	0.0	0.0
2002175	4.909	263.045	15.761	0.841	302.5	344.474	985.634	0.0	0.0
2002176	4.073	163.146	14.982	0.867	152.5	375.646	985.108	0.0	0.0
2002177	3.592	98.241	15.375	0.867	332.75	333.73	987.471	0.0	0.0
2002178	1.868	78.846	15.97	0.874	327.25	349.126	984.583	0.0	0.0
2002179	5.87	346.671	17.645	0.831	329.5	350.976	980.794	1e-05	0.0
2002180	6.65	20.847	17.814	0.888	276.5	381.085	974.958	0.0	0.0
2002181	4.065	43.979	15.575	0.957	327.75	334.979	971.682	0.00451	0.0
2002182	7.052	49.316	17.877	0.753	211.0	347.268	979.047	0.0	0.0
2002183	9.094	71.478	16.907	0.749	335.5	305.264	979.702	2e-05	0.0
2002184	9.59	154.825	13.922	0.683	280.5	306.616	988.818	0.00019	0.0
2002185	7.191	320.844	15.786	0.72	323.25	299.278	995.182	0.0	0.0
2002186	13.39	343.85	17.623	0.939	122.25	396.873	987.478	0.0	0.0
2002187	6.966	76.869	16.137	0.796	333.0	297.64	992.73	0.0	0.0
2002188	5.827	6.725	18.074	0.816	199.0	361.972	993.564	0.0	0.0
2002189	7.482	190.956	16.945	0.794	325.0	310.109	996.664	0.0	0.0
2002190	6.525	258.798	17.311	0.669	288.75	305.728	998.671	0.0	0.0
2002191	2.341	241.43	18.384	0.709	323.25	313.474	1001.72	0.0	0.0
2002192	6.496	57.125	17.799	0.817	314.0	327.973	997.47	0.0	0.0
2002193	5.156	41.73	17.535	0.857	306.5	332.177	989.163	0.0	0.0
2002194	4.821	10.49	18.272	0.874	232.5	374.215	984.996	0.0	0.0
2002195	4.764	245.19	18.509	0.748	144.5	375.884	986.511	0.00038	0.0
2002196	7.835	17.593	19.688	0.805	266.0	374.842	979.959	0.0	0.0
2002197	4.619	41.934	19.469	0.679	305.25	326.576	984.671	0.0	0.0
2002198	4.686	204.893	16.516	0.782	278.5	313.896	993.533	0.0	0.0
2002199	5.841	193.457	17.016	0.922	153.25	373.992	990.785	0.0	0.0
2002200	7.145	307.092	17.218	0.954	89.0	398.913	985.761	0.0	0.0
2002201	1.833	223.048	17.205	0.981	78.75	396.845	981.448	2e-05	0.0
2002202	4.186	133.009	16.459	0.984	65.75	396.862	979.918	0.0	0.0
2002203	8.933	154.357	15.041	0.737	290.25	298.139	992.045	0.0	0.0
2002204	4.596	60.992	16.964	0.78	222.5	324.717	995.194	0.0	0.0
2002205	6.656	27.918	16.834	0.853	268.0	326.935	991.573	0.0	0.0
2002206	0.815	333.579	16.404	0.965	261.25	342.896	981.34	0.0	0.0
2002207	5.837	9.958	18.523	0.798	264.75	345.512	979.575	0.0	0.0
2002208	1.736	320.186	17.865	0.95	263.25	360.339	973.447	4e-05	0.0
2002209	6.672	92.011	17.263	0.826	270.0	322.835	976.314	0.0	0.0
2002210	4.783	75.453	17.32	0.859	241.25	334.721	977.763	0.0	0.0
2002211	6.392	85.124	15.404	0.884	264.75	310.783	981.619	0.0	0.0
2002212	3.417	306.069	16.4	0.857	98.25	372.32	980.953	0.0	0.0
2002213	9.665	114.883	15.589	0.833	128.25	347.334	978.324	0.00031	0.0
2002214	10.273	121.566	13.435	0.679	46.25	359.118	990.494	0.0	0.0
2002215	5.926	123.037	14.5	0.644	89.5	343.949	991.054	0.0	0.0
2002216	9.103	143.28	14.633	0.687	254.5	289.874	995.79	0.0	0.0
2002217	4.841	290.928	15.547	0.68	189.25	313.898	1002.753	0.0	0.0
2002218	9.057	327.567	16.731	0.782	168.5	332.978	998.054	0.0	0.0
2002219	8.405	339.271	17.185	0.89	171.75	364.517	993.844	0.0	0.0
2002220	2.57	272.56	17.469	0.931	100.0	372.702	993.353	0.0	0.0
2002221	4.817	142.945	17.181	0.982	108.0	397.73	986.585	0.0	0.0
2002222	1.916	91.553	17.414	0.995	108.5	370.777	981.455	0.0	0.0
2002223	3.842	63.49	17.239	0.932	205.0	341.689	981.769	0.0	0.0
2002224	5.519	53.902	16.557	0.955	56.0	394.71	974.658	3e-05	0.0
2002225	11.385	125.617	15.799	0.799	64.0	364.047	977.849	0.0	0.0
2002226	5.076	117.876	16.05	0.968	28.0	375.999	964.876	0.00694	0.0
2002227	4.957	221.74	14.922	0.852	162.25	333.814	978.169	1e-05	0.0
2002228	5.245	272.07	14.354	0.885	91.75	355.165	981.407	0.0	0.0
2002229	1.986	145.122	14.627	0.903	42.75	368.744	975.403	0.00143	0.0
2002230	6.574	122.645	15.313	0.671	188.5	301.034	984.663	0.0	0.0
2002231	4.7	130.154	15.43	0.761	184.5	316.646	984.676	0.0	0.0
2002232	6.328	87.015	16.781	0.847	157.75	342.054	980.822	0.0	0.0
2002233	3.117	113.888	16.604	0.655	159.75	321.905	989.557	0.0	0.0
2002234	8.024	30.324	16.911	0.781	184.25	317.876	993.196	0.0	0.0
2002235	6.005	76.539	17.867	0.929	173.25	347.386	985.821	0.0	0.0
2002236	0.845	260.857	17.581	0.85	176.75	322.651	989.88	0.0	0.0
2002237	4.801	189.289	18.242	0.893	170.25	342.623	989.01	0.0	0.0
2002238	9.345	280.351	14.753	0.826	161.75	303.442	996.773	0.0	0.0
2002239	6.054	299.781	16.277	0.943	87.5	377.714	993.671	0.0002	0.0
2002240	0.747	88.296	17.095	0.991	154.5	345.673	993.191	0.0	0.0
2002241	4.937	342.117	17.287	0.982	143.0	348.591	993.49	1e-05	0.0
2002242	6.518	329.084	17.78	0.931	144.25	349.605	991.046	0.0	0.0
2002243	9.36	2.232	16.024	0.973	53.75	399.297	979.675	2e-05	0.0
2002244	6.398	88.005	14.695	0.936	73.75	362.616	980.972	0.0	0.0
2002245	8.221	355.239	14.613	0.947	67.5	374.341	968.036	1e-05	0.0
2002246	9.903	154.439	11.882	0.843	30.75	359.319	983.854	2e-05	0.0
2002247	8.781	298.0	9.84	0.861	90.5	311.397	994.465	0.0	0.0
2002248	2.894	240.07	13.271	0.889	128.5	321.509	988.399	0.0	0.0
2002249	7.869	270.632	12.442	0.911	71.25	334.775	989.056	0.0	0.0
2002250	5.821	233.851	11.552	0.929	41.5	366.193	986.406	0.0	0.0
2002251	4.062	89.696	13.089	0.986	33.5	379.757	984.123	0.0	0.0
2002252	4.542	55.099	13.628	0.91	113.5	305.78	989.429	0.0	0.0
2002253	5.111	89.926	14.938	0.797	113.5	301.884	991.577	2e-05	0.0
2002254	4.554	31.007	14.767	0.807	109.0	303.966	990.183	0.0	0.0
2002255	7.933	140.384	13.724	0.862	106.0	287.738	986.606	0.0	0.0
2002256	5.645	12.734	14.141	0.815	63.75	345.325	983.767	0.0	0.0
2002257	9.787	140.23	11.501	0.82	79.25	308.552	987.703	0.0	0.0
2002258	9.843	34.139	13.128	0.747	73.0	315.593	985.723	0.0	0.0
2002259	6.003	242.139	11.676	0.911	61.25	349.868	986.656	1e-05	0.0
2002260	9.392	320.885	15.089	0.86	75.0	327.862	973.727	0.0	0.0
2002261	7.33	179.937	13.192	0.89	58.0	325.414	976.815	0.0	0.0
2002262	4.57	99.344	12.802	0.918	75.5	296.221	976.644	0.0	0.0
2002263	7.506	37.883	13.724	0.83	73.25	306.618	961.847	0.0	0.0
2002264	12.676	113.462	10.441	0.885	25.75	353.278	971.363	0.00099	0.0
2002265	11.916	132.525	7.778	0.702	16.0	320.129	986.035	0.00145	0.0
2002266	3.708	187.207	6.38	0.675	38.5	323.928	994.493	0.0	0.0
2002267	9.888	72.784	8.684	0.756	55.0	276.667	985.411	0.0	0.0
2002268	9.341	96.437	6.686	0.566	56.25	245.245	990.981	0.0	0.0
2002269	8.703	96.833	7.147	0.537	51.5	247.443	985.726	0.0	0.0
2002270	9.367	150.716	5.822	0.637	33.0	288.236	989.415	1e-05	0.0
2002271	6.091	86.861	6.577	0.575	48.25	237.321	994.555	0.0	0.0
2002272	12.768	27.542	10.416	0.846	37.25	298.84	980.209	0.0	0.0
2002273	7.0	333.914	12.471	0.923	26.5	347.946	971.614	0.0	0.0
2002274	12.148	197.183	2.794	0.898	15.25	315.452	983.773	0.00057	0.0
2002275	6.513	48.216	4.822	0.729	33.5	241.044	996.342	4e-05	0.0
2002276	13.473	25.973	5.969	0.731	18.75	318.429	979.065	0.0	0.0
2002277	10.606	163.358	3.704	0.749	6.75	312.144	983.577	1e-05	0.0
2002278	1.877	208.041	1.793	0.853	8.75	308.261	986.796	0.00047	0.0
2002279	2.784	213.426	3.347	0.69	11.75	278.883	993.268	1e-05	0.0
2002280	3.844	340.784	4.402	0.667	18.75	233.801	987.008	0.0	0.0
2002281	7.566	218.751	3.588	0.899	10.5	303.1	988.275	0.00043	0.0
2002282	10.735	13.884	5.027	0.817	15.0	265.193	987.075	0.0	0.0
2002283	10.03	346.78	6.696	0.888	11.5	265.33	979.18	1e-05	0.0
2002284	3.201	93.011	7.818	0.92	3.75	340.598	974.483	0.0	0.0
2002285	11.506	144.51	1.761	0.705	3.0	299.046	992.805	0.0002	0.0
2002286	8.205	154.555	-0.802	0.556	2.25	263.976	996.109	0.00024	0.0
2002287	7.422	46.794	4.477	0.89	0.0	319.094	978.075	0.0	0.0
2002288	11.622	156.978	-1.842	0.625	0.0	222.215	993.985	1e-05	0.0
2002289	8.073	142.205	-1.172	0.656	0.0	234.412	992.475	1e-05	0.0
2002290	5.972	130.654	-0.952	0.712	0.0	283.691	986.64	0.0001	0.0
2002291	4.063	260.845	0.349	0.68	0.0	277.367	984.45	0.0	0.0
2002292	7.493	97.869	0.438	0.715	0.0	295.306	987.203	0.00028	0.0
2002293	3.093	260.905	-1.488	0.594	0.0	231.088	995.41	3e-05	0.0
2002294	6.939	94.501	0.893	0.731	0.0	299.52	999.953	7e-05	0.0
2002295	3.302	180.636	0.356	0.604	0.0	282.695	1008.595	0.0	0.0
2002296	7.861	86.945	1.547	0.734	0.0	299.299	1006.345	8e-05	0.0
2002297	10.534	54.063	0.332	0.765	0.0	239.915	993.446	0.0	0.0
2002298	4.349	48.044	1.992	0.807	0.0	272.251	985.657	0.0	0.0
2002299	6.41	230.52	0.116	0.855	0.0	301.645	992.604	3e-05	0.0
2002300	4.717	159.193	0.839	0.629	0.0	293.281	996.35	5e-05	0.0
2002301	4.56	255.898	0.43	0.777	0.0	280.809	993.519	1e-05	0.0
2002302	6.952	210.927	-4.175	0.745	0.0	266.739	1004.562	0.0	0.0
2002303	9.244	129.6	-0.153	0.702	0.0	291.291	1000.164	6e-05	0.0
2002304	7.107	138.445	-6.722	0.852	0.0	241.497	996.951	0.0	0.0
2002305	7.618	69.791	-3.976	0.797	0.0	280.434	987.891	0.0	0.0
2002306	3.411	265.408	-5.617	0.712	0.0	267.124	994.131	0.0	0.0
2002307	4.263	154.802	-4.498	0.865	0.0	279.435	987.728	1e-05	0.0
2002308	3.916	70.345	-3.06	0.922	0.0	286.128	989.863	3e-05	0.0
2002309	4.651	32.535	-4.022	0.949	0.0	224.665	978.171	0.0	0.0
2002310	9.202	152.41	-11.672	0.621	0.0	163.669	992.057	0.0	0.0
2002311	2.759	341.694	-5.02	0.914	0.0	290.47	969.251	9e-05	0.0
2002312	3.999	149.609	-12.722	0.78	0.0	181.501	979.872	0.0	0.0
2002313	6.539	236.263	-6.974	0.841	0.0	282.263	971.305	0.00011	0.0
2002314	4.813	180.497	-13.43	0.849	0.0	189.207	982.111	0.0	0.0
2002315	4.001	100.624	-9.362	0.877	0.0	242.468	987.465	4e-05	0.0
2002316	9.729	140.659	-10.818	0.782	0.0	229.447	989.893	5e-05	0.0
2002317	3.92	101.661	-14.246	0.827	0.0	178.807	985.39	0.0	0.0
2002318	3.848	130.637	-10.603	0.859	0.0	252.301	991.399	5e-05	0.0
2002319	2.366	69.391	-11.257	0.758	0.0	217.556	999.453	0.0	0.0
2002320	6.61	354.297	-10.63	0.843	0.0	262.673	991.828	0.0	0.0
2002321	12.059	328.929	-5.011	0.901	0.0	276.691	980.479	0.0	0.0
2002322	4.235	85.511	-5.696	0.934	0.0	225.205	977.27	0.0	0.0
2002323	6.349	124.931	-2.214	0.901	0.0	290.563	983.115	1e-05	0.0
2002324	5.848	159.156	-6.931	0.922	0.0	266.351	988.748	0.0	0.0
2002325	6.3	154.183	-6.763	0.846	0.0	252.519	996.306	0.0	0.0
2002326	11.844	336.782	-4.944	0.903	0.0	271.058	985.863	0.0	0.0
2002327	15.702	156.916	-4.334	0.856	0.0	280.907	978.511	3e-05	0.0
2002328	9.412	165.576	-10.702	0.808	0.0	247.238	1003.33	3e-05	0.0
2002329	7.098	298.9	-13.231	0.783	0.0	223.964	1000.306	0.0	0.0
2002330	3.083	31.857	-13.145	0.775	0.0	211.821	1008.76	0.0	0.0
